,bigrams,count
2793,"('bad', 'janpooh')",1
2794,"('janpooh', 'bed')",1
2795,"('bed', 'ridden')",1
2796,"('ridden', 'thinkinganyways')",1
2797,"('thinkinganyways', 'gym')",1
2798,"('gym', 'whatever')",1
2799,"('whatever', 'love')",1
2800,"('love', 'smile')",1
2801,"('smile', 'hope')",1
2802,"('day', 'babe')",2
2803,"('miss', 'much')",1
2804,"('much', 'alreadylove')",1
2805,"('alreadylove', 'daddy')",1
2806,"('daddy', 'make')",1
2807,"('make', 'scream')",1
2808,"('scream', 'pleasure')",1
2809,"('pleasure', 'going')",1
2810,"('going', 'slap')",1
2811,"('slap', 'dickwot')",1
2812,"('dickwot', 'wanna')",1
2813,"('wanna', 'missyyear')",1
2814,"('missyyear', 'wait')",1
2815,"('wait', 'mum')",1
2816,"('mum', 'finish')",1
2817,"('finish', 'sch')",1
2818,"('sch', 'lunch')",1
2819,"('lunch', 'whole')",1
2820,"('whole', 'morning')",1
2821,"('morning', 'stay')",1
2822,"('stay', 'home')",1
2823,"('home', 'clean')",1
2824,"('clean', 'room')",1
2825,"('room', 'room')",1
2826,"('room', 'quite')",1
2827,"('quite', 'cleanknow')",1
2828,"('cleanknow', 'lab')",1
2829,"('lab', 'goggles')",1
2830,"('goggles', 'wentopen')",1
2831,"('wentopen', 'doorwaiting')",1
2832,"('doorwaiting', 'callnope')",1
2833,"('callnope', 'waiting')",1
2834,"('waiting', 'sch')",1
2835,"('sch', 'daddytired')",1
2836,"('daddytired', 'arguing')",1
2837,"('arguing', 'week')",1
2838,"('week', 'week')",1
2839,"('week', 'wantwait')",1
2840,"('wantwait', 'sch')",1
2841,"('sch', 'finish')",1
2842,"('finish', 'ardmarriage')",1
2843,"('ardmarriage', 'walking')",1
2844,"('walking', 'unfortunately')",1
2845,"('unfortunately', 'snake')",1
2846,"('snake', 'bite')",1
2847,"('bite', 'love')",1
2848,"('love', 'marriage')",1
2849,"('marriage', 'dancing')",1
2850,"('dancing', 'front')",1
2851,"('front', 'snake')",1
2852,"('snake', 'amp')",1
2853,"('amp', 'saying')",1
2854,"('saying', 'bite')",1
2855,"('bite', 'bitehuh')",1
2856,"('bitehuh', 'early')",1
2857,"('early', 'dinner')",1
2858,"('dinner', 'outside')",1
2859,"('outside', 'izmitanyway')",1
2860,"('izmitanyway', 'need')",1
2861,"('need', 'change')",3
2862,"('change', 'saidwife')",1
2863,"('saidwife', 'able')",1
2864,"('able', 'kid')",1
2865,"('kid', 'want')",1
2866,"('want', 'kid')",1
2867,"('kid', 'one')",1
2868,"('one', 'dayscotland')",1
2869,"('dayscotland', 'hope')",1
2870,"('hope', 'showing')",1
2871,"('showing', 'jan')",1
2872,"('jan', 'tendency')",1
2873,"('tendency', 'take')",1
2874,"('care', 'live')",1
2875,"('live', 'dreamtell')",1
2876,"('dreamtell', 'headache')",1
2877,"('headache', 'want')",1
2878,"('want', 'use')",1
2879,"('use', 'hour')",1
2880,"('hour', 'sick')",1
2881,"('sick', 'timedun')",1
2882,"('timedun', 'quit')",1
2883,"('quit', 'yet')",1
2884,"('yet', 'hmm')",1
2885,"('hmm', 'jazz')",1
2886,"('jazz', 'yogasana')",1
2887,"('yogasana', 'meet')",1
2888,"('meet', 'lesson')",1
2889,"('lesson', 'denpete')",1
2890,"('denpete', 'please')",1
2891,"('please', 'ring')",1
2892,"('ring', 'live')",1
2893,"('live', 'hardly')",1
2894,"('hardly', 'botany')",1
2895,"('botany', 'credittruly')",1
2896,"('credittruly', 'better')",1
2897,"('better', 'thomeeting')",1
2898,"('thomeeting', 'call')",1
2899,"('call', 'laterstill')",1
2900,"('laterstill', 'grand')",1
2901,"('grand', 'pixmet')",1
2902,"('pixmet', 'stranger')",1
2903,"('stranger', 'choose')",1
2904,"('choose', 'friend')",1
2905,"('friend', 'long')",1
2906,"('long', 'world')",1
2907,"('world', 'stand')",1
2908,"('stand', 'friendship')",1
2909,"('friendship', 'never')",2
2910,"('never', 'end')",1
2911,"('end', 'let')",1
2912,"('let', 'friend')",1
2913,"('friend', 'forever')",1
2914,"('forever', 'god')",1
2915,"('god', 'ritzgreatgod')",1
2916,"('ritzgreatgod', 'ming')",1
2917,"('nice', 'dayexhausted')",1
2918,"('dayexhausted', 'train')",1
2919,"('train', 'morning')",1
2920,"('morning', 'much')",1
2921,"('much', 'wine')",1
2922,"('wine', 'pie')",1
2923,"('pie', 'sleep')",1
2924,"('sleep', 'wellgoing')",1
2925,"('wellgoing', 'buy')",1
2926,"('buy', 'mum')",1
2927,"('mum', 'presentmind')",1
2928,"('presentmind', 'blasting')",1
2929,"('blasting', 'tsunami')",1
2930,"('tsunami', 'occur')",1
2931,"('occur', 'radiant')",1
2932,"('radiant', 'stopped')",1
2933,"('stopped', 'swimming')",1
2934,"('swimming', 'indian')",1
2935,"('indian', 'oceansending')",1
2936,"('oceansending', 'home')",1
2937,"('home', 'first')",2
2938,"('first', 'ready')",1
2939,"('ready', 'yetspeaking')",1
2940,"('yetspeaking', 'cash')",1
2941,"('cash', 'yethappy')",1
2942,"('yethappy', 'come')",1
2943,"('come', 'noonmeet')",1
2944,"('noonmeet', 'lunchtake')",1
2945,"('lunchtake', 'care')",1
2946,"('care', 'get')",1
2947,"('get', 'well')",1
2948,"('well', 'soonmeant')",1
2949,"('soonmeant', 'say')",1
2950,"('say', 'cant')",1
2951,"('wait', 'see')",3
2952,"('see', 'getting')",1
2953,"('getting', 'bored')",1
2954,"('bored', 'brighter')",1
2955,"('brighter', 'banterneva')",1
2956,"('banterneva', 'mindfine')",1
2957,"('mindfine', 'emma')",1
2958,"('emma', 'get')",1
2959,"('get', 'drink')",1
2960,"('something', 'want')",1
2961,"('want', 'come')",7
2962,"('come', 'findvalentine')",1
2963,"('findvalentine', 'game')",1
2964,"('game', 'send')",2
2965,"('send', 'dis')",4
2966,"('dis', 'mag')",2
2967,"('mag', 'friend')",2
2968,"('friend', 'answer')",2
2969,"('answer', 'someone')",3
2970,"('someone', 'really')",3
2971,"('really', 'love')",3
2972,"('love', 'ques')",2
2973,"('ques', 'colour')",2
2974,"('colour', 'suit')",2
2975,"('suit', 'destroymany')",1
2976,"('destroymany', 'dependenttoday')",1
2977,"('dependenttoday', 'nice')",1
2978,"('nice', 'catch')",1
2979,"('catch', 'ave')",1
2980,"('ave', 'find')",1
2981,"('find', 'time')",2
2982,"('time', 'often')",1
2983,"('often', 'well')",1
2984,"('care', 'sooncalled')",1
2985,"('sooncalled', 'said')",1
2986,"('said', 'heathen')",1
2987,"('heathen', 'choose')",1
2988,"('choose', 'futurehappy')",1
2989,"('futurehappy', 'valentine')",1
2990,"('valentine', 'day')",5
2991,"('day', 'know')",2
2992,"('know', 'early')",1
2993,"('early', 'hundred')",1
2994,"('hundred', 'handsome')",1
2995,"('handsome', 'beauty')",1
2996,"('beauty', 'wish')",1
2997,"('wish', 'thought')",1
2998,"('thought', 'finish')",1
2999,"('finish', 'aunty')",1
3000,"('aunty', 'unclelike')",1
3001,"('unclelike', 'shock')",1
3002,"('shock', 'let')",1
3003,"('let', 'telling')",1
3004,"('telling', 'shufu')",1
3005,"('shufu', 'like')",1
3006,"('like', 'telling')",1
3007,"('telling', 'leona')",1
3008,"('leona', 'also')",1
3009,"('also', 'like')",1
3010,"('dat', 'almost')",1
3011,"('almost', 'know')",1
3012,"('know', 'liao')",1
3013,"('liao', 'got')",1
3014,"('got', 'ask')",2
3015,"('ask', 'reactionfamily')",1
3016,"('reactionfamily', 'happinesscome')",1
3017,"('happinesscome', 'pick')",1
3018,"('pick', 'come')",1
3019,"('come', 'immediately')",1
3020,"('immediately', 'aft')",1
3021,"('aft', 'lessonlet')",1
3022,"('lessonlet', 'snow')",1
3023,"('snow', 'let')",1
3024,"('let', 'snow')",1
3025,"('snow', 'kind')",1
3026,"('kind', 'weather')",1
3027,"('weather', 'brings')",1
3028,"('brings', 'pal')",1
3029,"('pal', 'together')",1
3030,"('together', 'friendship')",1
3031,"('friendship', 'growdear')",1
3032,"('growdear', 'got')",1
3033,"('got', 'list')",4
3034,"('list', 'dollargood')",1
3035,"('dollargood', 'word')",1
3036,"('word', 'word')",1
3037,"('word', 'may')",1
3038,"('may', 'leave')",1
3039,"('leave', 'dismay')",1
3040,"('dismay', 'many')",1
3041,"('many', 'timemake')",1
3042,"('timemake', 'sure')",1
3043,"('sure', 'alex')",1
3044,"('alex', 'know')",1
3045,"('know', 'birthday')",1
3046,"('birthday', 'fifteen')",1
3047,"('fifteen', 'minute')",1
3048,"('minute', 'far')",1
3049,"('far', 'concernedsorry')",1
3050,"('concernedsorry', 'got')",1
3051,"('got', 'thing')",2
3052,"('thing', 'may')",2
3053,"('may', 'pub')",2
3054,"('pub', 'laternah')",1
3055,"('laternah', 'straight')",1
3056,"('straight', 'bring')",1
3057,"('bring', 'bud')",1
3058,"('bud', 'drink')",1
3059,"('something', 'actually')",1
3060,"('actually', 'little')",1
3061,"('little', 'useful')",1
3062,"('useful', 'straight')",1
3063,"('straight', 'cashhama')",1
3064,"('cashhama', 'good')",1
3065,"('good', 'hear')",4
3066,"('hear', 'officially')",1
3067,"('officially', 'paid')",1
3068,"('paid', 'market')",1
3069,"('market', 'ethmany')",1
3070,"('ethmany', 'lick')",1
3071,"('lick', 'take')",1
3072,"('take', 'get')",1
3073,"('get', 'center')",1
3074,"('center', 'tootsie')",1
3075,"('tootsie', 'popyup')",1
3076,"('popyup', 'teacher')",1
3077,"('teacher', 'said')",1
3078,"('said', 'make')",1
3079,"('make', 'face')",1
3080,"('face', 'look')",1
3081,"('look', 'longer')",1
3082,"('longer', 'darren')",1
3083,"('darren', 'ask')",1
3084,"('ask', 'cut')",1
3085,"('cut', 'shortplease')",1
3086,"('shortplease', 'done')",1
3087,"('done', 'say')",2
3088,"('say', 'likethankforwarded')",1
3089,"('likethankforwarded', 'message')",1
3090,"('message', 'thought')",2
3091,"('thought', 'sendgot')",1
3092,"('sendgot', 'seventeen')",1
3093,"('seventeen', 'pound')",1
3094,"('pound', 'seven')",1
3095,"('seven', 'hundred')",1
3096,"('hundred', 'hopefunnysweetheart')",1
3097,"('hopefunnysweetheart', 'hope')",1
3098,"('hope', 'kind')",1
3099,"('kind', 'day')",1
3100,"('day', 'one')",2
3101,"('one', 'load')",1
3102,"('load', 'reason')",1
3103,"('reason', 'smile')",2
3104,"('smile', 'biollogin')",1
3105,"('biollogin', 'dat')",1
3106,"('dat', 'time')",1
3107,"('time', 'dad')",1
3108,"('dad', 'fetching')",1
3109,"('fetching', 'homeshower')",1
3110,"('homeshower', 'babyask')",1
3111,"('babyask', 'question')",1
3112,"('question', 'hour')",3
3113,"('hour', 'answerwell')",1
3114,"('answerwell', 'emma')",1
3115,"('emma', 'definitely')",1
3116,"('definitely', 'need')",1
3117,"('need', 'restock')",1
3118,"('restock', 'thanksgiving')",1
3119,"('thanksgiving', 'let')",1
3120,"('let', 'knowsaid')",1
3121,"('knowsaid', 'kiss')",1
3122,"('kiss', 'kiss')",1
3123,"('kiss', 'cannot')",1
3124,"('cannot', 'sound')",1
3125,"('sound', 'effect')",1
3126,"('effect', 'gorgeous')",1
3127,"('gorgeous', 'man')",2
3128,"('man', 'kind')",1
3129,"('kind', 'person')",1
3130,"('person', 'need')",1
3131,"('need', 'smile')",1
3132,"('smile', 'brighten')",1
3133,"('brighten', 'dayprobably')",1
3134,"('dayprobably', 'gonna')",1
3135,"('gonna', 'swing')",1
3136,"('swing', 'wee')",1
3137,"('wee', 'bitnice')",1
3138,"('bitnice', 'ready')",1
3139,"('ready', 'thursdaybraved')",1
3140,"('thursdaybraved', 'bus')",1
3141,"('bus', 'taken')",1
3142,"('taken', 'train')",1
3143,"('train', 'triumphed')",1
3144,"('triumphed', 'mean')",1
3145,"('mean', 'beam')",1
3146,"('beam', 'jolly')",1
3147,"('jolly', 'good')",1
3148,"('good', 'rest')",1
3149,"('rest', 'weekwatching')",1
3150,"('weekwatching', 'cartoon')",1
3151,"('cartoon', 'listening')",3
3152,"('listening', 'music')",3
3153,"('music', 'amp')",3
3154,"('amp', 'eve')",3
3155,"('eve', 'temple')",3
3156,"('temple', 'amp')",3
3157,"('amp', 'churchmind')",1
3158,"('churchmind', 'ask')",1
3159,"('ask', 'happened')",1
3160,"('happened', 'done')",1
3161,"('say', 'uncomfortableprob')",1
3162,"('uncomfortableprob', 'send')",1
3163,"('send', 'emailcool')",1
3164,"('emailcool', 'sometimes')",1
3165,"('sometimes', 'slow')",1
3166,"('slow', 'gentle')",1
3167,"('gentle', 'sometimes')",1
3168,"('sometimes', 'rough')",1
3169,"('rough', 'hardgonna')",1
3170,"('hardgonna', 'say')",1
3171,"('say', 'sorry')",1
3172,"('sorry', 'would')",2
3173,"('would', 'normal')",1
3174,"('normal', 'starting')",1
3175,"('starting', 'panic')",1
3176,"('panic', 'time')",1
3177,"('time', 'sorry')",2
3178,"('sorry', 'seeing')",1
3179,"('seeing', 'tuesdaywait')",1
3180,"('tuesdaywait', 'know')",1
3181,"('know', 'wesley')",1
3182,"('wesley', 'town')",1
3183,"('town', 'bet')",1
3184,"('bet', 'hello')",1
3185,"('hello', 'drugfine')",1
3186,"('drugfine', 'miss')",1
3187,"('miss', 'muchgot')",1
3188,"('muchgot', 'person')",1
3189,"('person', 'storytell')",1
3190,"('storytell', 'drug')",1
3191,"('drug', 'dealer')",1
3192,"('dealer', 'getting')",1
3193,"('getting', 'impatientsun')",1
3194,"('impatientsun', 'cant')",1
3195,"('cant', 'come')",3
3196,"('come', 'earth')",1
3197,"('earth', 'send')",1
3198,"('send', 'lug')",2
3199,"('lug', 'ray')",1
3200,"('ray', 'cloud')",1
3201,"('cloud', 'cant')",1
3202,"('come', 'river')",1
3203,"('river', 'send')",1
3204,"('lug', 'rain')",1
3205,"('rain', 'cant')",1
3206,"('come', 'meet')",1
3207,"('meet', 'send')",1
3208,"('send', 'care')",1
3209,"('care', 'mag')",1
3210,"('mag', 'god')",1
3211,"('god', 'engplace')",1
3212,"('engplace', 'manmake')",1
3213,"('manmake', 'sense')",1
3214,"('sense', 'take')",1
3215,"('take', 'unless')",1
3216,"('unless', 'free')",1
3217,"('know', 'wikipediasea')",1
3218,"('wikipediasea', 'lay')",1
3219,"('lay', 'rock')",2
3220,"('rock', 'rock')",2
3221,"('rock', 'envelope')",2
3222,"('envelope', 'envelope')",2
3223,"('envelope', 'paper')",2
3224,"('paper', 'paper')",2
3225,"('paper', 'wordmum')",1
3226,"('wordmum', 'repentsorry')",1
3227,"('repentsorry', 'going')",1
3228,"('going', 'home')",6
3229,"('first', 'daddy')",1
3230,"('daddy', 'come')",1
3231,"('come', 'fetch')",2
3232,"('fetch', 'laterleave')",1
3233,"('laterleave', 'start')",1
3234,"('start', 'prepare')",1
3235,"('prepare', 'nextyes')",1
3236,"('nextyes', 'baby')",1
3237,"('baby', 'study')",1
3238,"('study', 'position')",1
3239,"('position', 'kama')",1
3240,"('kama', 'sutrachick')",1
3241,"('sutrachick', 'range')",1
3242,"('range', 'basra')",1
3243,"('basra', 'mag')",1
3244,"('mag', 'kalstiyathen')",1
3245,"('kalstiyathen', 'coffeecarlos')",1
3246,"('coffeecarlos', 'minute')",1
3247,"('minute', 'still')",1
3248,"('need', 'buypay')",1
3249,"('buypay', 'ltdecimalgt')",1
3250,"('ltdecimalgt', 'lakhgood')",1
3251,"('lakhgood', 'evening')",1
3252,"('evening', 'ttysreceive')",1
3253,"('ttysreceive', 'magbig')",1
3254,"('magbig', 'belly')",1
3255,"('belly', 'laugh')",1
3256,"('laugh', 'seeditto')",1
3257,"('seeditto', 'worry')",1
3258,"('worry', 'saying')",1
3259,"('saying', 'anything')",1
3260,"('anything', 'anymore')",1
3261,"('anymore', 'like')",1
3262,"('like', 'said')",1
3263,"('said', 'last')",1
3264,"('night', 'whatever')",1
3265,"('whatever', 'want')",2
3266,"('want', 'peacegot')",1
3267,"('peacegot', 'list')",1
3268,"('list', 'way')",2
3269,"('way', 'could')",3
3270,"('could', 'pickdone')",1
3271,"('pickdone', 'know')",1
3272,"('know', 'drink')",1
3273,"('drink', 'milkmaybe')",1
3274,"('milkmaybe', 'say')",1
3275,"('say', 'find')",1
3276,"('find', 'got')",1
3277,"('got', 'card')",2
3278,"('card', 'great')",1
3279,"('great', 'escape')",1
3280,"('escape', 'wetherspoonspiggy')",1
3281,"('wetherspoonspiggy', 'awake')",1
3282,"('awake', 'bet')",1
3283,"('bet', 'still')",1
3284,"('still', 'sleeping')",2
3285,"('sleeping', 'going')",1
3286,"('going', 'lunchcause')",1
3287,"('lunchcause', 'freaky')",1
3288,"('freaky', 'lowmissed')",1
3289,"('lowmissed', 'call')",1
3290,"('call', 'cause')",1
3291,"('cause', 'yelling')",1
3292,"('yelling', 'scrappy')",1
3293,"('scrappy', 'miss')",1
3294,"('miss', 'cannot')",1
3295,"('cannot', 'wait')",5
3296,"('wait', 'come')",1
3297,"('come', 'home')",8
3298,"('home', 'lonely')",1
3299,"('lonely', 'todayhex')",1
3300,"('todayhex', 'place')",1
3301,"('place', 'talk')",1
3302,"('talk', 'explainlog')",1
3303,"('explainlog', 'wat')",1
3304,"('wat', 'sdryb<num>igoing')",1
3305,"('sdryb<num>igoing', 'lunchwanted')",1
3306,"('lunchwanted', 'ask')",1
3307,"('ask', 'wait')",1
3308,"('wait', 'finish')",2
3309,"('finish', 'lect')",2
3310,"('lect', 'lect')",1
3311,"('lect', 'finish')",1
3312,"('finish', 'hour')",1
3313,"('hour', 'anywayfinished')",1
3314,"('anywayfinished', 'work')",1
3315,"('work', 'yetevery')",1
3316,"('yetevery', 'king')",1
3317,"('king', 'cry')",1
3318,"('cry', 'baby')",1
3319,"('baby', 'every')",1
3320,"('every', 'great')",1
3321,"('great', 'building')",1
3322,"('building', 'map')",1
3323,"('map', 'important')",1
3324,"('important', 'today')",1
3325,"('today', 'reach')",1
3326,"('reach', 'tomorrow')",1
3327,"('tomorrow', 'god')",1
3328,"('god', 'nildearie')",1
3329,"('nildearie', 'cherthalain')",1
3330,"('cherthalain', 'case')",1
3331,"('case', 'coming')",1
3332,"('coming', 'cochin')",1
3333,"('cochin', 'plus')",1
3334,"('plus', 'call')",3
3335,"('call', 'start')",1
3336,"('start', 'shall')",1
3337,"('shall', 'also')",1
3338,"('also', 'reach')",1
3339,"('reach', 'accordingly')",1
3340,"('accordingly', 'tell')",1
3341,"('tell', 'day')",1
3342,"('day', 'comingtmorow')",1
3343,"('comingtmorow', 'engaged')",1
3344,"('engaged', 'holidaythanks')",1
3345,"('holidaythanks', 'love')",1
3346,"('love', 'torch')",1
3347,"('torch', 'boldfarm')",1
3348,"('boldfarm', 'opensorry')",1
3349,"('opensorry', 'trouble')",1
3350,"('trouble', 'buy')",1
3351,"('buy', 'dad')",1
3352,"('dad', '<num>')",1
3353,"('<num>', '<num>')",3
3354,"('<num>', 'big')",1
3355,"('big', 'small')",1
3356,"('small', 'sat')",1
3357,"('sat', 'sunsister')",1
3358,"('sunsister', 'law')",1
3359,"('law', 'hope')",1
3360,"('great', 'month')",2
3361,"('month', 'saying')",1
3362,"('saying', 'hey')",1
3363,"('hey', 'biolpurchase')",1
3364,"('biolpurchase', 'stuff')",1
3365,"('stuff', 'today')",1
3366,"('today', 'mail')",1
3367,"('mail', 'box')",1
3368,"('box', 'numberpoop')",1
3369,"('numberpoop', 'look')",1
3370,"('look', 'like')",3
3371,"('like', 'ill')",1
3372,"('ill', 'prob')",2
3373,"('prob', 'send')",1
3374,"('send', 'laptop')",1
3375,"('laptop', 'get')",1
3376,"('get', 'fixed')",1
3377,"('fixed', 'cut')",1
3378,"('cut', 'gnu')",1
3379,"('gnu', 'problemgood')",1
3380,"('problemgood', 'good')",1
3381,"('good', 'job')",1
3382,"('job', 'like')",1
3383,"('like', 'entrepreneurright')",1
3384,"('entrepreneurright', 'close')",1
3385,"('close', 'still')",1
3386,"('still', 'around')",1
3387,"('around', 'alex')",1
3388,"('alex', 'placemeet')",1
3389,"('placemeet', 'corporation')",1
3390,"('corporation', 'outside')",1
3391,"('outside', 'gap')",1
3392,"('gap', 'see')",1
3393,"('see', 'mind')",1
3394,"('mind', 'workingmum')",1
3395,"('workingmum', 'ask')",1
3396,"('ask', 'buy')",1
3397,"('buy', 'food')",2
3398,"('food', 'homekun')",1
3399,"('homekun', 'also')",1
3400,"('also', 'done')",1
3401,"('done', 'mag')",1
3402,"('mag', 'reply')",1
3403,"('reply', 'magmuch')",1
3404,"('magmuch', 'willing')",1
3405,"('willing', 'paysorry')",1
3406,"('paysorry', 'call')",1
3407,"('call', 'laterimportant')",1
3408,"('laterimportant', 'prevent')",1
3409,"('prevent', 'dehydration')",1
3410,"('dehydration', 'giving')",1
3411,"('giving', 'enough')",1
3412,"('enough', 'fluidbit')",1
3413,"('fluidbit', 'weird')",1
3414,"('weird', 'even')",1
3415,"('even', 'supposed')",1
3416,"('supposed', 'happening')",1
3417,"('happening', 'good')",1
3418,"('good', 'idea')",3
3419,"('idea', 'sure')",1
3420,"('sure', 'pubtrue')",1
3421,"('pubtrue', 'dear')",1
3422,"('dear', 'sat')",1
3423,"('sat', 'pray')",1
3424,"('pray', 'evening')",1
3425,"('evening', 'felt')",1
3426,"('felt', 'solo')",1
3427,"('solo', 'sims')",1
3428,"('sims', 'would')",1
3429,"('would', 'timethink')",1
3430,"('timethink', 'get')",1
3431,"('get', 'away')",3
3432,"('away', 'trek')",1
3433,"('trek', 'long')",1
3434,"('long', 'family')",1
3435,"('family', 'town')",1
3436,"('town', 'sorrywanna')",1
3437,"('sorrywanna', 'gym')",1
3438,"('gym', 'harryquite')",1
3439,"('harryquite', 'late')",1
3440,"('late', 'lar')",1
3441,"('lar', 'ard')",1
3442,"('ard', 'anyway')",1
3443,"('anyway', 'sun')",1
3444,"('sun', 'drivingheight')",1
3445,"('drivingheight', 'confidence')",1
3446,"('confidence', 'aeronautics')",2
3447,"('aeronautics', 'professor')",2
3448,"('professor', 'call')",2
3449,"('call', 'amp')",2
3450,"('amp', 'ask')",2
3451,"('ask', 'sit')",2
3452,"('sit', 'aeroplane')",2
3453,"('aeroplane', 'sat')",2
3454,"('sat', 'told')",2
3455,"('dat', 'plane')",2
3456,"('plane', 'made')",2
