,trigram,count
2242,"('call', '<num>new', 'mobile')",1
2243,"('<num>new', 'mobile', '<num>')",1
2244,"('www<num>tcbiz', 'output', '<num>gbpmtmsg<num>')",2
2245,"('output', '<num>gbpmtmsg<num>', 'auctiondouble')",1
2246,"('<num>gbpmtmsg<num>', 'auctiondouble', 'mind')",1
2247,"('auctiondouble', 'mind', 'double')",1
2248,"('mind', 'double', 'text')",4
2249,"('double', 'text', 'price')",2
2250,"('text', 'price', 'inferential')",2
2251,"('price', 'inferential', 'latest')",2
2252,"('inferential', 'latest', 'orange')",2
2253,"('latest', 'orange', 'bluetooth')",2
2254,"('orange', 'bluetooth', 'mobile')",2
2255,"('bluetooth', 'mobile', 'call')",2
2256,"('mobile', 'call', 'mobileupd<num>')",2
2257,"('call', 'mobileupd<num>', 'latest')",2
2258,"('mobileupd<num>', 'latest', 'offer')",2
2259,"('latest', 'offer', '<num>')",2
2260,"('offer', '<num>', 'call<num>optoutlf<num>nokia')",1
2261,"('<num>', 'call<num>optoutlf<num>nokia', 'tone')",1
2262,"('call<num>optoutlf<num>nokia', 'tone', 'mob')",1
2263,"('peptone', 'reply', 'infourgent')",1
2264,"('reply', 'infourgent', 'important')",1
2265,"('infourgent', 'important', 'information')",1
2266,"('fantastic', 'surprise', 'awaitingdear')",1
2267,"('surprise', 'awaitingdear', 'invited')",1
2268,"('awaitingdear', 'invited', 'chat')",1
2269,"('text', 'chat', '<num>')",6
2270,"('chat', '<num>', '<num>pmsgrcvdhgsuite<num>landsroww<num>j<num>hl')",4
2271,"('<num>', '<num>pmsgrcvdhgsuite<num>landsroww<num>j<num>hl', 'lencongratulation')",1
2272,"('<num>pmsgrcvdhgsuite<num>landsroww<num>j<num>hl', 'lencongratulation', 'awarded')",1
2273,"('lencongratulation', 'awarded', 'either')",1
2274,"('<num>', 'tic', 'wwwldewcom')",2
2275,"('tic', 'wwwldewcom', 'win<num>ppmx<num>age<num>sale')",1
2276,"('wwwldewcom', 'win<num>ppmx<num>age<num>sale', 'arsenal')",1
2277,"('win<num>ppmx<num>age<num>sale', 'arsenal', 'dartboard')",1
2278,"('arsenal', 'dartboard', 'good')",1
2279,"('dartboard', 'good', 'condition')",1
2280,"('good', 'condition', 'double')",1
2281,"('condition', 'double', 'treblefree')",1
2282,"('double', 'treblefree', 'week')",1
2283,"('treblefree', 'week', 'entry')",1
2284,"('week', 'entry', 'texted')",2
2285,"('entry', 'texted', 'chance')",2
2286,"('texted', 'chance', 'win')",2
2287,"('chance', 'win', 'page')",2
2288,"('win', 'page', 'ipod')",2
2289,"('page', 'ipod', '£<num>')",2
2290,"('ipod', '£<num>', 'cash')",2
2291,"('£<num>', 'cash', 'every')",6
2292,"('cash', 'every', 'text')",5
2293,"('every', 'text', 'pod')",1
2294,"('text', 'pod', '<num>')",4
2295,"('pod', '<num>', 'tic')",1
2296,"('<num>', 'tic', 'wwwtextpodnet')",2
2297,"('tic', 'wwwtextpodnet', 'custard')",2
2298,"('wwwtextpodnet', 'custard', '<num>registered')",1
2299,"('custard', '<num>registered', 'option')",1
2300,"('<num>registered', 'option', 'subscriber')",1
2301,"('option', 'subscriber', 'draw')",1
2302,"('receipt', 'correct', '<num>')",1
2303,"('correct', '<num>', 'whats')",1
2304,"('<num>', 'whats', 'bic')",1
2305,"('whats', 'bic', 'chartsummer')",1
2306,"('bic', 'chartsummer', 'finally')",1
2307,"('chartsummer', 'finally', 'fancy')",1
2308,"('finally', 'fancy', 'chat')",1
2309,"('fancy', 'chat', 'flirt')",1
2310,"('chat', 'flirt', 'sexy')",1
2311,"('flirt', 'sexy', 'single')",1
2312,"('sexy', 'single', 'area')",1
2313,"('single', 'area', 'get')",1
2314,"('area', 'get', 'matched')",1
2315,"('get', 'matched', 'reply')",1
2316,"('matched', 'reply', 'summer')",1
2317,"('reply', 'summer', 'free')",1
2318,"('summer', 'free', 'join')",1
2319,"('free', 'join', 'output')",1
2320,"('join', 'output', 'text')",1
2321,"('output', 'text', 'stop')",2
2322,"('text', 'stop', 'help<num>claire')",1
2323,"('stop', 'help<num>claire', 'born')",1
2324,"('help<num>claire', 'born', 'time')",1
2325,"('born', 'time', 'alone')",1
2326,"('time', 'alone', 'wanna')",1
2327,"('alone', 'wanna', 'cum')",1
2328,"('wanna', 'cum', 'unite')",1
2329,"('cum', 'unite', 'chat')",1
2330,"('unite', 'chat', '<num>')",1
2331,"('chat', '<num>', 'hope')",1
2332,"('<num>', 'hope', 'lug')",1
2333,"('hope', 'lug', 'claire')",1
2334,"('lug', 'claire', 'xxx')",1
2335,"('claire', 'xxx', 'calls£<num>minmoremobsemspobox<num>po<num>wabought')",1
2336,"('xxx', 'calls£<num>minmoremobsemspobox<num>po<num>wabought', 'one')",1
2337,"('calls£<num>minmoremobsemspobox<num>po<num>wabought', 'one', 'ringtone')",1
2338,"('one', 'ringtone', 'getting')",1
2339,"('ringtone', 'getting', 'text')",1
2340,"('getting', 'text', 'costing')",1
2341,"('text', 'costing', 'pound')",1
2342,"('costing', 'pound', 'offering')",1
2343,"('pound', 'offering', 'tone')",1
2344,"('offering', 'tone', 'etc<num>')",1
2345,"('tone', 'etc<num>', 'urgent')",1
2346,"('etc<num>', 'urgent', 'mobile')",1
2347,"('urgent', 'mobile', '<num>xxxxxxxxx')",1
2348,"('mobile', '<num>xxxxxxxxx', '£<num>')",2
2349,"('<num>xxxxxxxxx', '£<num>', 'bonus')",2
2350,"('<num>', 'attempt', 'reach')",5
2351,"('attempt', 'reach', 'call')",5
2352,"('reach', 'call', '<num>')",5
2353,"('call', '<num>', 'asap<num>')",1
2354,"('<num>', 'asap<num>', 'guaranteed')",1
2355,"('asap<num>', 'guaranteed', 'latest')",1
2356,"('guaranteed', 'latest', 'nokia')",1
2357,"('prize', 'text', 'recollect')",1
2358,"('text', 'recollect', 'no<num>')",1
2359,"('recollect', 'no<num>', 'tell')",1
2360,"('no<num>', 'tell', 'nyasa')",1
2361,"('tell', 'nyasa', '<num>pmt')",1
2362,"('nyasa', '<num>pmt', 'msgrcvd<num>lucy')",1
2363,"('<num>pmt', 'msgrcvd<num>lucy', 'hubby')",1
2364,"('msgrcvd<num>lucy', 'hubby', 'meeting')",1
2365,"('hubby', 'meeting', 'day')",1
2366,"('meeting', 'day', 'fri')",1
2367,"('day', 'fri', 'alone')",1
2368,"('fri', 'alone', 'hotel')",1
2369,"('alone', 'hotel', 'fancy')",1
2370,"('hotel', 'fancy', 'cumin')",1
2371,"('fancy', 'cumin', 'plus')",1
2372,"('cumin', 'plus', 'leave')",1
2373,"('plus', 'leave', 'mag')",1
2374,"('leave', 'mag', 'day')",2
2375,"('mag', 'day', '<num>')",1
2376,"('day', '<num>', 'lucy')",1
2377,"('<num>', 'lucy', 'calls£<num>minmobsmorelkpobox<num>hp<num>flaccount')",1
2378,"('lucy', 'calls£<num>minmobsmorelkpobox<num>hp<num>flaccount', 'credited')",1
2379,"('calls£<num>minmobsmorelkpobox<num>hp<num>flaccount', 'credited', 'free')",1
2380,"('credited', 'free', 'text')",1
2381,"('text', 'message', 'activate')",1
2382,"('message', 'activate', 'text')",1
2383,"('activate', 'text', 'word')",1
2384,"('text', 'word', 'credit')",1
2385,"('word', 'credit', '<num>')",1
2386,"('credit', '<num>', 'www<num>bizsims')",1
2387,"('<num>', 'www<num>bizsims', 'energy')",1
2388,"('www<num>bizsims', 'energy', 'high')",1
2389,"('energy', 'high', 'may')",1
2390,"('high', 'may', 'know')",1
2391,"('may', 'know', 'channel')",1
2392,"('know', 'channel', 'day')",1
2393,"('channel', 'day', 'leadership')",1
2394,"('day', 'leadership', 'skill')",1
2395,"('leadership', 'skill', 'strong')",1
2396,"('skill', 'strong', 'psychic')",1
2397,"('strong', 'psychic', 'reply')",1
2398,"('psychic', 'reply', 'question')",1
2399,"('reply', 'question', 'end')",1
2400,"('question', 'end', 'reply')",1
2401,"('end', 'reply', 'endhot')",1
2402,"('reply', 'endhot', 'live')",1
2403,"('endhot', 'live', 'fantasy')",1
2404,"('croydon', 'cry', '<num>')",5
2405,"('cry', '<num>', 'national')",5
2406,"('national', 'rate', 'callthanks')",1
2407,"('rate', 'callthanks', 'vote')",1
2408,"('callthanks', 'vote', 'sing')",1
2409,"('vote', 'sing', 'along')",1
2410,"('sing', 'along', 'star')",1
2411,"('along', 'star', 'karaoke')",1
2412,"('star', 'karaoke', 'mobile')",1
2413,"('karaoke', 'mobile', 'free')",1
2414,"('mobile', 'free', 'link')",1
2415,"('free', 'link', 'reply')",1
2416,"('link', 'reply', 'singbrand')",1
2417,"('reply', 'singbrand', 'new')",1
2418,"('singbrand', 'new', 'mobile')",1
2419,"('new', 'mobile', 'music')",1
2420,"('mobile', 'music', 'service')",1
2421,"('music', 'service', 'live')",1
2422,"('service', 'live', 'free')",1
2423,"('live', 'free', 'music')",1
2424,"('free', 'music', 'player')",1
2425,"('music', 'player', 'arrive')",1
2426,"('player', 'arrive', 'shortly')",1
2427,"('arrive', 'shortly', 'install')",1
2428,"('shortly', 'install', 'phone')",1
2429,"('install', 'phone', 'browse')",1
2430,"('phone', 'browse', 'content')",1
2431,"('browse', 'content', 'top')",1
2432,"('content', 'top', 'artisturgent')",1
2433,"('top', 'artisturgent', 'mobile')",1
2434,"('artisturgent', 'mobile', 'awarded')",1
2435,"('call', '<num>', 'box<num>qu')",1
2436,"('<num>', 'box<num>qu', 'national')",1
2437,"('box<num>qu', 'national', 'ratenokia')",1
2438,"('national', 'ratenokia', '<num>i')",1
2439,"('ratenokia', '<num>i', 'get')",1
2440,"('<num>i', 'get', 'win')",4
2441,"('get', 'win', 'free')",5
2442,"('win', 'free', 'auction')",5
2443,"('free', 'auction', 'take')",5
2444,"('auction', 'take', 'part')",5
2445,"('take', 'part', 'send')",5
2446,"('part', 'send', 'nokia')",5
2447,"('send', 'nokia', '<num>')",5
2448,"('nokia', '<num>', 'hgsuite<num>lands')",5
2449,"('<num>', 'hgsuite<num>lands', 'roww<num>jhlhello')",1
2450,"('hgsuite<num>lands', 'roww<num>jhlhello', 'orange')",1
2451,"('roww<num>jhlhello', 'orange', 'month')",1
2452,"('orange', 'month', 'free')",1
2453,"('month', 'free', 'access')",1
2454,"('free', 'access', 'game')",1
2455,"('access', 'game', 'news')",1
2456,"('game', 'news', 'sport')",1
2457,"('news', 'sport', 'plus')",1
2458,"('sport', 'plus', 'free')",1
2459,"('plus', 'free', 'text')",1
2460,"('free', 'text', 'photo')",1
2461,"('text', 'photo', 'message')",1
2462,"('photo', 'message', 'reply')",1
2463,"('message', 'reply', 'yes')",1
2464,"('reply', 'yes', 'term')",1
2465,"('yes', 'term', 'apply')",1
2466,"('term', 'apply', 'wwworangecoukowcasablanca')",1
2467,"('apply', 'wwworangecoukowcasablanca', 'currently')",1
2468,"('wwworangecoukowcasablanca', 'currently', 'pound')",1
2469,"('<num>', 'hgsuite<num>lands', 'roww<num>j<num>hlsims')",1
2470,"('hgsuite<num>lands', 'roww<num>j<num>hlsims', 'auction')",1
2471,"('roww<num>j<num>hlsims', 'auction', 'brand')",1
2472,"('auction', 'brand', 'new')",2
2473,"('brand', 'new', 'nokia')",2
2474,"('new', 'nokia', '<num>')",2
2475,"('nokia', '<num>', 'auction')",2
2476,"('<num>', 'auction', 'today')",2
2477,"('auction', 'today', 'auction')",2
2478,"('today', 'auction', 'free')",2
2479,"('auction', 'free', 'join')",2
2480,"('free', 'join', 'take')",2
2481,"('join', 'take', 'part')",2
2482,"('take', 'part', 'text')",2
2483,"('part', 'text', 'nokia')",2
2484,"('<num>', 'hgsuite<num>lands', 'roww<num>j<num>hlprivate')",2
2485,"('hgsuite<num>lands', 'roww<num>j<num>hlprivate', '<num>')",2
2486,"('roww<num>j<num>hlprivate', '<num>', 'account')",2
2487,"('<num>', 'expires', '<num>registered')",1
2488,"('expires', '<num>registered', 'subscriber')",1
2489,"('<num>registered', 'subscriber', 'draw')",1
2490,"('receipt', 'correct', 'next')",1
2491,"('correct', 'next', 'olympics')",1
2492,"('next', 'olympics', 'text')",1
2493,"('olympics', 'text', '<num>urgent')",1
2494,"('text', '<num>urgent', 'mobile')",1
2495,"('<num>urgent', 'mobile', 'number')",1
2496,"('<num>', 'valid', 'ppmraking')",1
2497,"('valid', 'ppmraking', 'pro')",1
2498,"('ppmraking', 'pro', 'video')",1
2499,"('pro', 'video', 'club')",1
2500,"('video', 'club', 'need')",1
2501,"('club', 'need', 'help')",1
2502,"('need', 'help', 'inforingtonekingcouk')",1
2503,"('help', 'inforingtonekingcouk', 'call')",1
2504,"('inforingtonekingcouk', 'call', '<num>')",1
2505,"('call', '<num>', 'must')",1
2506,"('<num>', 'must', 'club')",1
2507,"('must', 'club', 'credit')",1
2508,"('club', 'credit', 'redeemable')",1
2509,"('credit', 'redeemable', 'wwwringtonekingcouk')",1
2510,"('redeemable', 'wwwringtonekingcouk', 'enjoysecret')",1
2511,"('wwwringtonekingcouk', 'enjoysecret', 'admirer')",1
2512,"('enjoysecret', 'admirer', 'looking')",1
2513,"('think', 'specifically', '<num>free')",1
2514,"('specifically', '<num>free', 'text')",1
2515,"('<num>free', 'text', 'mug')",1
2516,"('text', 'mug', 'text')",1
2517,"('mug', 'text', '<num>')",1
2518,"('text', '<num>', 'credit')",1
2519,"('<num>', 'credit', 'accountselected')",1
2520,"('credit', 'accountselected', 'stay')",1
2521,"('accountselected', 'stay', 'top')",1
2522,"('stay', 'top', 'british')",2
2523,"('top', 'british', 'hotel')",2
2524,"('british', 'hotel', 'nothing')",2
2525,"('hotel', 'nothing', 'holiday')",2
2526,"('nothing', 'holiday', 'worth')",1
2527,"('holiday', 'worth', '£<num>')",1
2528,"('worth', '£<num>', 'claim')",1
2529,"('claim', 'call', 'london')",1
2530,"('call', 'london', '<num>')",1
2531,"('london', '<num>', 'swisseerie')",1
2532,"('<num>', 'swisseerie', 'nokia')",1
2533,"('swisseerie', 'nokia', 'tone')",1
2534,"('nokia', 'tone', 'reply')",2
2535,"('tone', 'reply', 'tone')",4
2536,"('reply', 'tone', 'title')",2
2537,"('tone', 'title', '<num>')",2
2538,"('title', '<num>', 'leg')",3
2539,"('<num>', 'leg', 'tone')",2
2540,"('leg', 'tone', 'dracula')",2
2541,"('tone', 'dracula', '<num>')",2
2542,"('dracula', '<num>', 'title')",2
2543,"('<num>', 'title', 'ghost')",2
2544,"('title', 'ghost', 'addams')",2
2545,"('ghost', 'addams', 'monster')",2
2546,"('addams', 'monster', 'exorcist')",2
2547,"('monster', 'exorcist', 'twilight')",2
2548,"('exorcist', 'twilight', 'wwwgetzedcouk')",2
2549,"('twilight', 'wwwgetzedcouk', 'pobox<num>w<num>wqnetwork')",1
2550,"('wwwgetzedcouk', 'pobox<num>w<num>wqnetwork', 'allow')",1
2551,"('pobox<num>w<num>wqnetwork', 'allow', 'company')",1
2552,"('allow', 'company', 'bill')",1
2553,"('company', 'bill', 'sims')",1
2554,"('bill', 'sims', 'responsible')",1
2555,"('sims', 'responsible', 'supplier')",1
2556,"('responsible', 'supplier', 'shop')",1
2557,"('supplier', 'shop', 'give')",1
2558,"('shop', 'give', 'guarantee')",1
2559,"('give', 'guarantee', 'sellfreemsgfeelin')",1
2560,"('guarantee', 'sellfreemsgfeelin', 'kinda')",1
2561,"('sellfreemsgfeelin', 'kinda', 'hope')",1
2562,"('kinda', 'hope', 'like')",1
2563,"('hope', 'like', 'keep')",1
2564,"('like', 'keep', 'company')",1
2565,"('keep', 'company', 'got')",1
2566,"('company', 'got', 'cam')",1
2567,"('got', 'cam', 'mob')",1
2568,"('cam', 'mob', 'wanna')",2
2569,"('mob', 'wanna', 'pitt')",1
2570,"('wanna', 'pitt', 'reply')",1
2571,"('pitt', 'reply', 'date')",1
2572,"('reply', 'date', '<num>')",1
2573,"('date', '<num>', 'msg<num>p')",1
2574,"('<num>', 'msg<num>p', 'prev')",1
2575,"('msg<num>p', 'prev', 'help')",1
2576,"('prev', 'help', '<num>')",1
2577,"('help', '<num>', 'stop')",2
2578,"('<num>', 'stop', '<num>chance')",1
2579,"('stop', '<num>chance', 'win')",1
2580,"('<num>chance', 'win', '£<num>')",1
2581,"('every', 'text', 'action')",2
2582,"('text', 'action', '<num>')",2
2583,"('action', '<num>', 'wwwmovietriviatv')",2
2584,"('<num>', 'wwwmovietriviatv', 'custard')",2
2585,"('wwwmovietriviatv', 'custard', '<num>')",2
2586,"('custard', '<num>', '<num>x<num>pwkagent')",1
2587,"('<num>', '<num>x<num>pwkagent', 'attempt')",1
2588,"('<num>x<num>pwkagent', 'attempt', 'contact')",1
2589,"('ppm', 'mobilesvary', 'maxlooking')",1
2590,"('mobilesvary', 'maxlooking', 'saucy')",1
2591,"('maxlooking', 'saucy', 'daytime')",1
2592,"('saucy', 'daytime', 'fun')",1
2593,"('daytime', 'fun', 'win')",1
2594,"('fun', 'win', 'busty')",1
2595,"('win', 'busty', 'married')",1
2596,"('busty', 'married', 'woman')",1
2597,"('married', 'woman', 'free')",1
2598,"('woman', 'free', 'next')",1
2599,"('free', 'next', 'week')",1
2600,"('next', 'week', 'chat')",1
2601,"('week', 'chat', 'sort')",1
2602,"('chat', 'sort', 'time')",1
2603,"('sort', 'time', '<num>')",1
2604,"('time', '<num>', 'janine')",1
2605,"('<num>', 'janine', 'calls£<num>minmobsmorelkpobox<num>hp<num>flurgent')",1
2606,"('janine', 'calls£<num>minmobsmorelkpobox<num>hp<num>flurgent', 'trying')",1
2607,"('calls£<num>minmobsmorelkpobox<num>hp<num>flurgent', 'trying', 'contact')",1
2608,"('line', 'claim', 'validmonthly')",1
2609,"('claim', 'validmonthly', 'password')",1
2610,"('validmonthly', 'password', 'moscow')",1
2611,"('password', 'moscow', '<num>')",1
2612,"('moscow', '<num>', 'use')",1
2613,"('<num>', 'use', 'phonetoday')",1
2614,"('use', 'phonetoday', 'danone')",1
2615,"('phonetoday', 'danone', 'number')",1
2616,"('number', 'ending', '<num>my')",1
2617,"('ending', '<num>my', 'last')",1
2618,"('<num>my', 'last', 'four')",1
2619,"('last', 'four', 'digit')",1
2620,"('four', 'digit', 'selected')",1
2621,"('digit', 'selected', 'received')",1
2622,"('received', '£<num>', 'award')",1
2623,"('number', 'match', 'please')",1
2624,"('<num>', 'claim', '£<num>')",3
2625,"('claim', '£<num>', 'awardfree')",1
2626,"('£<num>', 'awardfree', 'top')",1
2627,"('awardfree', 'top', 'ringtone')",1
2628,"('top', 'ringtone', 'sub')",2
2629,"('ringtone', 'sub', 'weekly')",2
2630,"('sub', 'weekly', 'ringtones')",2
2631,"('weekly', 'ringtones', 'week')",2
2632,"('ringtones', 'week', 'resend')",2
2633,"('week', 'resend', 'supply')",2
2634,"('resend', 'supply', '<num>')",2
2635,"('<num>', 'per', 'week')",2
2636,"('per', 'week', 'sms<num>sunshine')",1
2637,"('week', 'sms<num>sunshine', 'quiz')",1
2638,"('sms<num>sunshine', 'quiz', 'wkly')",1
2639,"('<num>', '£<num>', 'tyronefree')",1
2640,"('£<num>', 'tyronefree', 'mag')",1
2641,"('tyronefree', 'mag', 'sorry')",1
2642,"('mag', 'sorry', 'service')",1
2643,"('sorry', 'service', 'ordered')",1
2644,"('service', 'ordered', '<num>')",1
2645,"('ordered', '<num>', 'could')",1
2646,"('<num>', 'could', 'delivered')",1
2647,"('could', 'delivered', 'sufficient')",1
2648,"('delivered', 'sufficient', 'credit')",1
2649,"('sufficient', 'credit', 'please')",1
2650,"('credit', 'please', 'top')",1
2651,"('please', 'top', 'receive')",1
2652,"('top', 'receive', 'servicehard')",1
2653,"('receive', 'servicehard', 'live')",1
2654,"('servicehard', 'live', 'chat')",1
2655,"('live', 'chat', 'spain')",2
2656,"('chat', 'spain', 'choose')",2
2657,"('spain', 'choose', 'girl')",2
2658,"('choose', 'girl', 'connect')",2
2659,"('girl', 'connect', 'live')",2
2660,"('connect', 'live', 'call')",2
2661,"('live', 'call', '<num>')",2
2662,"('call', '<num>', 'cheap')",2
2663,"('<num>', 'cheap', 'chat')",2
2664,"('cheap', 'chat', 'biggest')",2
2665,"('chat', 'biggest', 'live')",2
2666,"('biggest', 'live', 'service')",2
2667,"('live', 'service', 'vul')",2
2668,"('service', 'vul', 'bcm<num>wc<num>n<num>xxwow')",1
2669,"('vul', 'bcm<num>wc<num>n<num>xxwow', 'boy')",1
2670,"('bcm<num>wc<num>n<num>xxwow', 'boy', 'back')",1
2671,"('boy', 'back', 'take')",1
2672,"('back', 'take', '<num>')",1
2673,"('take', '<num>', 'tour')",1
2674,"('<num>', 'tour', 'win')",1
2675,"('tour', 'win', 'via')",1
2676,"('win', 'via', 'ticket')",1
2677,"('via', 'ticket', 'prebook')",1
2678,"('ticket', 'prebook', 'via')",1
2679,"('prebook', 'via', 'club')",1
2680,"('via', 'club', 'text')",1
2681,"('club', 'text', 'club')",1
2682,"('text', 'club', '<num>')",1
2683,"('club', '<num>', 'trackmarque')",1
2684,"('<num>', 'trackmarque', 'ltd')",1
2685,"('trackmarque', 'ltd', 'infovipclub<num>umandy')",1
2686,"('ltd', 'infovipclub<num>umandy', 'sullivan')",1
2687,"('infovipclub<num>umandy', 'sullivan', 'calling')",1
2688,"('sullivan', 'calling', 'hottie')",1
2689,"('calling', 'hottie', 'chosen')",1
2690,"('hottie', 'chosen', 'receive')",1
2691,"('chosen', 'receive', '£<num>')",1
2692,"('receive', '£<num>', 'easter')",1
2693,"('£<num>', 'easter', 'prize')",1
2694,"('easter', 'prize', 'displease')",1
2695,"('prize', 'displease', 'telephone')",1
2696,"('displease', 'telephone', '<num>')",1
2697,"('telephone', '<num>', 'claim')",1
2698,"('<num>', 'claim', '<num>')",1
2699,"('claim', '<num>', 'prize')",1
2700,"('<num>', 'prize', 'transferred')",1
2701,"('prize', 'transferred', 'someone')",1
2702,"('transferred', 'someone', 'elsegoing')",1
2703,"('someone', 'elsegoing', 'bahamas')",1
2704,"('elsegoing', 'bahamas', 'callfreefone')",1
2705,"('bahamas', 'callfreefone', '<num>')",2
2706,"('callfreefone', '<num>', 'speak')",2
2707,"('<num>', 'speak', 'live')",2
2708,"('operator', 'claim', 'either')",2
2709,"('claim', 'either', 'bahamas')",2
2710,"('either', 'bahamas', 'cruise')",2
2711,"('bahamas', 'cruise', 'of£<num>')",2
2712,"('cruise', 'of£<num>', 'cash')",2
2713,"('of£<num>', 'cash', 'opt')",2
2714,"('cash', 'opt', 'text')",2
2715,"('opt', 'text', '<num>someone')",1
2716,"('text', '<num>someone', 'contacted')",1
