,bigram,count
3972,"('thing', 'blow')",2
3973,"('blow', 'mind')",2
3974,"('mind', 'fwd')",2
3975,"('fwd', 'septet<num>')",1
3976,"('septet<num>', 'igbo')",1
3977,"('get', 'nowthot')",1
3978,"('nowthot', 'horny')",1
3979,"('horny', 'willing')",1
3980,"('willing', 'live')",1
3981,"('local', 'text')",1
3982,"('text', 'reply')",1
3983,"('reply', 'hear')",1
3984,"('hear', 'start')",1
3985,"('start', 'back')",1
3986,"('back', 'per')",1
3987,"('mag', 'metroplex')",1
3988,"('metroplex', 'ltdhelpdesk')",1
3989,"('ltdhelpdesk', '<num>')",1
3990,"('stop', 'endwant')",1
3991,"('endwant', 'new')",1
3992,"('phone', 'delivered')",2
3993,"('delivered', 'tomorrow')",2
3994,"('tomorrow', 'free')",2
3995,"('call', '<num>congratulation')",1
3996,"('<num>congratulation', 'winner')",1
3997,"('winner', 'august')",1
3998,"('august', '£<num>')",1
3999,"('draw', 'call')",1
4000,"('prize', 'code')",1
4001,"('code', '<num><num>')",1
4002,"('<num><num>', 'allie')",1
4003,"('allie', 'moon')",1
4004,"('profit', 'charityget')",1
4005,"('charityget', 'official')",1
4006,"('official', 'england')",2
4007,"('england', 'poly')",2
4008,"('mobile', 'tonight')",2
4009,"('tonight', 'game')",2
4010,"('game', 'text')",2
4011,"('w<num>wx', '£<num>customer')",1
4012,"('£<num>customer', 'service')",1
4013,"('announcement', 'recently')",2
4014,"('recently', 'tried')",2
4015,"('tried', 'make')",2
4016,"('make', 'delivery')",2
4017,"('delivery', 'unable')",2
4018,"('unable', 'please')",2
4019,"('<num>', 'reschedule')",2
4020,"('reschedule', 'ref<num>stop')",1
4021,"('ref<num>stop', 'club')",1
4022,"('club', 'tone')",2
4023,"('tone', 'replying')",1
4024,"('replying', 'stop')",1
4025,"('stop', 'mix')",1
4026,"('mix', 'see')",1
4027,"('see', 'mytonecomenjoy')",1
4028,"('mytonecomenjoy', 'home')",1
4029,"('home', 'term')",1
4030,"('term', 'club')",1
4031,"('tone', 'cost')",1
4032,"('cost', 'gbp<num>week')",1
4033,"('gbp<num>week', 'mil')",1
4034,"('mil', 'box')",1
4035,"('mkt', 'cwtgamma')",1
4036,"('cwtgamma', 'get')",1
4037,"('get', 'taiwan')",1
4038,"('taiwan', 'real')",1
4039,"('real', 'doggie')",1
4040,"('doggie', 'location')",1
4041,"('text', 'dog')",1
4042,"('dog', '<num>')",1
4043,"('<num>', 'downy')",1
4044,"('downy', 'echo')",1
4045,"('alp', '£<num>msgnokia')",1
4046,"('£<num>msgnokia', '<num>i')",1
4047,"('hgsuite<num>lands', 'roww<num>jhlpromotion')",1
4048,"('roww<num>jhlpromotion', 'number')",1
4049,"('<num>', 'awarded')",2
4050,"('awarded', 'city')",1
4051,"('tscs<num>winawkage<num>', '£<num>perwksubwinner')",1
4052,"('£<num>perwksubwinner', 'specially')",1
4053,"('<num>am<num>pm', 'costfree')",1
4054,"('costfree', 'top')",1
4055,"('week', 'sms<num>thanks')",1
4056,"('sms<num>thanks', 'ringtone')",1
4057,"('service', '<num>')",1
4058,"('<num>', 'colourredtextcolourtxtstarnight')",1
4059,"('colourredtextcolourtxtstarnight', 'lucky')",1
4060,"('lucky', 'night')",1
4061,"('night', 'use')",1
4062,"('use', 'invited')",1
4063,"('chat', 'wildest')",1
4064,"('wildest', 'chat')",1
4065,"('chat', 'text')",1
4066,"('<num>pmsgrcvdhgsuite<num>landsroww<num>j<num>hl', 'len<num>tf<num>pdear')",1
4067,"('len<num>tf<num>pdear', 'voucher')",1
4068,"('claim', 'class')",1
4069,"('class', 'airport')",1
4070,"('airport', 'lounge')",1
4071,"('lounge', 'pass')",1
4072,"('pass', 'using')",1
4073,"('using', 'holiday')",1
4074,"('holiday', 'voucher')",1
4075,"('<num>', 'booking')",1
4076,"('booking', 'quote')",1
4077,"('quote', 'classbloomer')",1
4078,"('classbloomer', 'message')",1
4079,"('httpcareers', 'bloombergcomyes')",1
4080,"('bloombergcomyes', 'place')",1
4081,"('<num>', '<num>pmsgfree')",1
4082,"('<num>pmsgfree', 'week')",1
4083,"('wow', 'norm<num>ptonesomeone')",1
4084,"('norm<num>ptonesomeone', 'know')",1
4085,"('box', 'sexymilf')",1
4086,"('sexymilf', 'age')",1
4087,"('age', 'blonde')",2
4088,"('blonde', 'new')",2
4089,"('new', 'look')",2
4090,"('look', 'sex')",2
4091,"('sex', 'guy')",2
4092,"('guy', 'like')",2
4093,"('fun', 'text')",2
4094,"('text', 'talk')",3
4095,"('talk', '<num>')",2
4096,"('<num>', '<num>pptxt')",2
4097,"('<num>pptxt', 'free')",2
4098,"('free', '£<num>')",2
4099,"('£<num>', 'increment')",2
4100,"('increment', 'help<num>claim')",1
4101,"('help<num>claim', 'shopping')",1
4102,"('spree', 'call')",1
4103,"('<num>', 'mobstorequiz<num>ppmwant')",1
4104,"('mobstorequiz<num>ppmwant', 'funk')",1
4105,"('funk', 'one')",2
4106,"('one', 'weekly')",2
4107,"('weekly', 'new')",2
4108,"('text', 'wwwringtonescouk')",2
4109,"('rate', 'applytwinks')",1
4110,"('applytwinks', 'bear')",1
4111,"('bear', 'sally')",1
4112,"('sally', 'skin')",1
4113,"('skin', 'jock')",1
4114,"('jock', 'calling')",1
4115,"('calling', 'miss')",1
4116,"('miss', 'weekend')",1
4117,"('weekend', 'fun')",1
4118,"('fun', 'call')",1
4119,"('call', '<num>nat')",1
4120,"('<num>nat', 'ratetried')",1
4121,"('ratetried', 'contact')",1
4122,"('<num>urgent', 'trying')",1
4123,"('valid', 'hour<num>')",1
4124,"('hour<num>', 'xmas')",1
4125,"('xmas', 'incoming')",1
4126,"('incoming', 'awarded')",2
4127,"('<num>', 'inccongratulation')",1
4128,"('inccongratulation', 'claim')",1
4129,"('claim', 'via')",1
4130,"('via', 'row')",1
4131,"('row', 'ticket')",1
4132,"('ticket', 'blu')",1
4133,"('blu', 'concert')",1
4134,"('concert', 'november')",1
4135,"('november', 'blu')",1
4136,"('blu', 'gift')",1
4137,"('claim', 'tic')",1
4138,"('wwwsmsconet', 'cost£<num>maxfantasy')",1
4139,"('cost£<num>maxfantasy', 'football')",1
4140,"('opt', '<num>free')",1
4141,"('<num>free', 'mag')",1
4142,"('mag', 'single')",1
4143,"('single', 'find')",1
4144,"('find', 'partner')",1
4145,"('partner', 'area')",1
4146,"('<num>', 'real')",1
4147,"('real', 'people')",1
4148,"('people', 'waiting')",1
4149,"('waiting', 'chat')",1
4150,"('chat', 'townsend')",1
4151,"('townsend', 'chat')",1
4152,"('chat', '<num>cncl')",1
4153,"('<num>cncl', 'send')",1
4154,"('stop', '<num>£<num>')",1
4155,"('<num>£<num>', 'per')",1
4156,"('per', 'magwin')",1
4157,"('magwin', 'newest')",1
4158,"('among', 'readerfree')",1
4159,"('readerfree', 'mag')",1
4160,"('mag', 'ringtonefrom')",1
4161,"('ringtonefrom', 'hittite')",1
4162,"('hittite', 'widelivecomindex')",1
4163,"('widelivecomindex', 'wmlid<num>b<num>a<num>ecef<num>ff<num>firsttrue<num>jul<num>god')",1
4164,"('wmlid<num>b<num>a<num>ecef<num>ff<num>firsttrue<num>jul<num>god', 'found')",1
4165,"('found', 'number')",1
4166,"('number', 'glad')",1
4167,"('glad', 'text')",1
4168,"('back', 'mug')",1
4169,"('mug', 'cost')",1
4170,"('std', 'new')",1
4171,"('new', 'chg')",1
4172,"('chg', '£<num>link')",1
4173,"('£<num>link', 'picture')",1
4174,"('picture', 'sent')",1
4175,"('sent', 'also')",1
4176,"('also', 'use')",1
4177,"('use', 'httpalto<num>coukwavewaveaspo<num>double')",1
4178,"('httpalto<num>coukwavewaveaspo<num>double', 'mind')",1
4179,"('<num>', 'call<num>optouthf<num>urgent')",1
4180,"('call<num>optouthf<num>urgent', 'attempt')",1
4181,"('prize', 'yesterday')",2
4182,"('yesterday', 'still')",2
4183,"('still', 'awaiting')",2
4184,"('collection', 'claim')",2
4185,"('<num>', 'acl<num>pmdear')",1
4186,"('acl<num>pmdear', 'dave')",1
4187,"('cw<num>wx', 'ppmtell')",1
4188,"('ppmtell', 'call')",1
4189,"('prompt', 'careful<num>')",1
4190,"('careful<num>', 'account')",1
4191,"('account', '<num>xxxxxxxxx')",1
4192,"('<num>xxxxxxxxx', 'show')",1
4193,"('code', 'xxxix')",1
4194,"('xxxix', 'expires')",1
4195,"('expires', '<num>want')",2
4196,"('delivery', 'tomorrowimportant')",1
4197,"('tomorrowimportant', 'customer')",1
4198,"('<num>', '<num>freeringtone')",1
4199,"('<num>freeringtone', 'reply')",1
4200,"('reply', 'real')",1
4201,"('real', 'poly')",1
4202,"('poly', 'leg')",1
4203,"('leg', 'real')",1
4204,"('real', 'pushbutton')",1
4205,"('pushbutton', 'gotcha')",1
4206,"('gotcha', 'babygoodbye')",1
4207,"('babygoodbye', 'golddigger')",1
4208,"('golddigger', 'webeburnin')",1
4209,"('webeburnin', 'tone')",1
4210,"('join', 'hawkfree')",1
4211,"('hawkfree', 'mag')",1
4212,"('mag', 'get')",1
4213,"('get', 'gnarly')",1
4214,"('gnarly', 'barkley')",1
4215,"('barkley', 'crazy')",1
4216,"('crazy', 'ringtone')",1
4217,"('ringtone', 'totally')",1
4218,"('totally', 'free')",1
4219,"('reply', 'message')",1
4220,"('message', 'rightrefused')",1
4221,"('rightrefused', 'loan')",1
4222,"('loan', 'secured')",1
4223,"('secured', 'unsecured')",1
4224,"('unsecured', 'cannot')",1
4225,"('cannot', 'get')",1
4226,"('get', 'credit')",1
4227,"('credit', 'call')",1
4228,"('back', 'helpspecially')",1
4229,"('helpspecially', 'selected')",1
4230,"('<num>', 'award')",2
4231,"('apply', 'promovalued')",1
4232,"('promovalued', 'danone')",1
4233,"('danone', 'customer')",2
4234,"('customer', 'computer')",2
4235,"('computer', 'picked')",2
4236,"('picked', 'win')",2
4237,"('prize', 'collect')",2
4238,"('collect', 'easy')",2
4239,"('call', '<num>free')",2
4240,"('<num>free', 'video')",1
4241,"('rental', 'myth')",2
4242,"('myth', 'cross')",2
4243,"('tit', 'call')",2
4244,"('<num>', 'call<num>optout<num>great')",1
4245,"('call<num>optout<num>great', 'new')",1
4246,"('<num>', '<num>stoptxtringtoneking')",1
4247,"('<num>stoptxtringtoneking', '<num>ringtone')",1
4248,"('<num>ringtone', 'club')",1
4249,"('club', 'gre')",1
4250,"('gre', 'new')",1
4251,"('new', 'polys')",1
4252,"('polys', 'direct')",1
4253,"('every', 'weekbank')",1
4254,"('weekbank', 'granite')",1
4255,"('symbol', 'perbored')",1
4256,"('perbored', 'housewife')",1
4257,"('housewife', 'chat')",2
4258,"('chat', 'date')",2
4259,"('<num>', 'binational')",2
4260,"('binational', 'rate')",2
4261,"('spain', 'landlinetried')",1
4262,"('landlinetried', 'call')",1
4263,"('sims', 'video')",2
4264,"('video', 'mobile')",2
4265,"('mobile', 'mind')",2
4266,"('<num>', 'del')",2
4267,"('del', 'thurstime')",1
4268,"('thurstime', 'tried')",1
4269,"('minute', 'btnationalratewant')",1
4270,"('btnationalratewant', 'win')",1
4271,"('std', 'textplease')",1
4272,"('textplease', 'call')",1
4273,"('£<num>', 'prizereceiving')",1
4274,"('prizereceiving', 'week')",1
4275,"('week', 'triple')",1
4276,"('triple', 'echo')",1
4277,"('echo', 'ringtone')",1
4278,"('ringtone', 'shortly')",1
4279,"('shortly', 'enjoyselected')",1
4280,"('enjoyselected', 'stay')",1
4281,"('holiday', 'valued')",1
4282,"('valued', '£<num>')",1
4283,"('£<num>', 'dial')",1
4284,"('dial', '<num>')",1
4285,"('claim', 'national')",1
4286,"('rate', 'call')",1
4287,"('call', 'bxs')",1
4288,"('bxs', 'swisschosen')",1
4289,"('swisschosen', 'receive')",1
4290,"('award', 'plus')",2
4291,"('plus', 'call')",2
4292,"('claim', 'number')",3
4293,"('collect', 'award')",2
4294,"('award', 'selected')",2
4295,"('receive', 'valued')",2
4296,"('valued', 'mobile')",2
4297,"('mobile', 'customerplease')",1
4298,"('customerplease', 'call')",1
4299,"('£<num>', 'prizewin')",1
4300,"('prizewin', '£<num>')",1
4301,"('cash', 'prize')",1
4302,"('prize', 'prize')",1
4303,"('prize', 'worth')",1
4304,"('worth', '£<num>thanks')",1
4305,"('£<num>thanks', 'ringtone')",1
4306,"('service', '<num>mob')",1
4307,"('<num>mob', 'pub')",1
4308,"('£<num>', '<num>week')",1
4309,"('<num>week', 'salmon')",1
4310,"('offer', 'accessible')",1
4311,"('accessible', 'call')",1
4312,"('<num>', 'detail')",1
4313,"('detail', 'salmon')",1
4314,"('salmon', 'box')",1
4315,"('law', '£<num>week')",1
4316,"('£<num>week', 'salmon')",1
4317,"('offer', 'mobilecontacted')",1
4318,"('mobilecontacted', 'dating')",1
4319,"('mobile', 'landline')",2
4320,"('<num>', 'pobox<num>ldns<num>tbspersolvo')",1
4321,"('pobox<num>ldns<num>tbspersolvo', 'chasing')",1
4322,"('chasing', 'since')",1
4323,"('since', 'sept')",1
4324,"('sept', 'definitely')",1
4325,"('definitely', 'paying')",1
4326,"('paying', 'thanks')",1
4327,"('thanks', 'information')",1
4328,"('information', 'ignore')",1
4329,"('ignore', 'path')",1
4330,"('path', 'manchesterloan')",1
4331,"('manchesterloan', 'purpose')",1
4332,"('purpose', 'even')",1
4333,"('even', 'bad')",1
4334,"('bad', 'credit')",1
4335,"('credit', 'tenant')",1
4336,"('welcome', 'call')",1
4337,"('call', 'noworriesloanscom')",1
4338,"('noworriesloanscom', '<num><num>')",1
4339,"('<num><num>', 'kick')",1
4340,"('kick', 'new')",1
4341,"('new', 'season')",1
4342,"('season', 'free')",1
4343,"('free', 'goal')",1
4344,"('goal', 'news')",1
4345,"('news', 'mobile')",1
4346,"('club', 'name')",1
4347,"('leg', 'villa')",1
4348,"('villa', '<num>orange')",1
4349,"('<num>orange', 'brings')",1
4350,"('brings', 'ringtones')",1
4351,"('ringtones', 'time')",1
4352,"('time', 'chart')",1
4353,"('chart', 'hero')",1
4354,"('hero', 'free')",1
4355,"('free', 'hit')",1
4356,"('hit', 'week')",1
4357,"('week', 'ringtones')",1
4358,"('ringtones', 'pic')",1
4359,"('pic', 'stop')",1
4360,"('stop', 'receiving')",1
4361,"('receiving', 'tip')",1
4362,"('tip', 'reply')",1
4363,"('reply', 'stopprivate')",1
4364,"('stopprivate', '<num>')",1
4365,"('expires', '<num>tried')",1
4366,"('<num>tried', 'call')",1
4367,"('call', '<num>gosh')",1
4368,"('<num>gosh', 'good')",1
4369,"('good', 'spam')",1
4370,"('spam', 'lady')",1
4371,"('lady', 'could')",1
4372,"('could', 'male')",1
4373,"('male', 'gigolo')",1
4374,"('gigolo', 'join')",1
4375,"('growing', 'men')",1
4376,"('men', 'club')",1
4377,"('club', 'reply')",1
4378,"('call', 'group')",1
4379,"('group', '<num>stop')",1
4380,"('<num>stop', 'reply')",1
4381,"('stop', 'msg£<num>rcvdsecret')",1
4382,"('msg£<num>rcvdsecret', 'admirer')",1
4383,"('specifically', '<num>hot')",1
4384,"('<num>hot', 'live')",1
4385,"('rate', 'callurgent')",1
4386,"('callurgent', 'mobile')",1
4387,"('awarded', 'ukp<num>')",1
4388,"('ukp<num>', 'prize')",1
4389,"('landline', 'claim')",1
4390,"('valid', 'ppmjanuary')",1
4391,"('ppmjanuary', 'male')",1
4392,"('<num>', 'spainfreeman')",1
4393,"('spainfreeman', 'today')",1
4394,"('today', 'day')",1
4395,"('day', 'ready')",1
4396,"('ready', 'horny')",1
4397,"('horny', 'live')",1
4398,"('live', 'town')",1
4399,"('town', 'love')",1
4400,"('sex', 'fun')",1
4401,"('fun', 'game')",1
4402,"('game', 'metroplex')",1
4403,"('stop', 'endsimpson')",1
4404,"('endsimpson', 'movie')",1
4405,"('movie', 'released')",1
4406,"('released', 'july')",1
4407,"('july', '<num>')",1
4408,"('<num>', 'name')",1
4409,"('name', 'band')",1
4410,"('band', 'died')",1
4411,"('died', 'start')",1
4412,"('start', 'film')",1
4413,"('film', 'green')",1
4414,"('green', 'day')",1
4415,"('day', 'blue')",1
4416,"('blue', 'day')",1
4417,"('day', 'cred')",1
4418,"('cred', 'day')",1
4419,"('day', 'sendplease')",1
4420,"('sendplease', 'call')",1
4421,"('call', 'amanda')",1
4422,"('amanda', 'regard')",1
4423,"('regard', 'renewing')",1
4424,"('renewing', 'upgrading')",1
4425,"('upgrading', 'current')",1
4426,"('current', 'mobile')",1
4427,"('mobile', 'handset')",1
4428,"('handset', 'free')",1
4429,"('free', 'charge')",1
4430,"('charge', 'offer')",1
4431,"('end', 'today')",1
4432,"('today', 'tel')",1
4433,"('tel', '<num>')",1
4434,"('<num>', 'subjecturgent')",1
4435,"('subjecturgent', 'costa')",1
4436,"('cost£<num>pm', 'maximinwant')",1
4437,"('maximinwant', 'new')",1
4438,"('rental', 'free')",1
4439,"('text', 'month')",1
4440,"('month', 'reply')",1
4441,"('free', 'deliverymobile')",1
4442,"('deliverymobile', 'month')",1
4443,"('free', '<num>dear')",1
4444,"('please', 'httpwwwwtlpcouktext')",1
4445,"('httpwwwwtlpcouktext', 'tic')",1
4446,"('tic', 'applycongrats')",1
4447,"('applycongrats', 'nokia')",1
4448,"('len', 'wc<num>n<num>xxurgent')",1
4449,"('wc<num>n<num>xxurgent', 'please')",1
4450,"('<num>', 'alta')",1
4451,"('complimentary', 'spanish')",1
4452,"('spanish', 'holiday')",2
4453,"('box', 'post')",1
4454,"('post', 'fez')",1
4455,"('fez', 'ppmdouble')",1
4456,"('<num>', 'call<num>optoutn<num>dxfree')",1
4457,"('call<num>optoutn<num>dxfree', 'week')",1
4458,"('wow', 'norm<num>ptonewant')",1
4459,"('norm<num>ptonewant', 'funk')",1
4460,"('rate', 'applymon')",1
4461,"('applymon', 'babe')",1
4462,"('babe', 'make')",1
4463,"('make', 'horny')",1
4464,"('horny', 'turn')",1
4465,"('turn', 'text')",1
4466,"('text', 'fantasy')",1
4467,"('fantasy', 'babe')",1
4468,"('babe', 'hot')",1
4469,"('hot', 'sticky')",1
4470,"('sticky', 'need')",1
4471,"('need', 'reply')",1
4472,"('reply', 'cost')",1
4473,"('£<num>', 'cancel')",1
4474,"('cancel', 'send')",3
4475,"('send', 'stopimportant')",1
4476,"('stopimportant', 'information')",1
4477,"('information', 'orange')",3
4478,"('orange', 'user')",3
4479,"('user', '<num>xxxxxx')",1
4480,"('<num>xxxxxx', 'today')",1
4481,"('fantastic', 'prizeawaitingmissed')",1
4482,"('prizeawaitingmissed', 'call')",1
4483,"('call', 'alert')",1
4484,"('alert', 'number')",1
4485,"('number', 'called')",1
4486,"('called', 'left')",1
4487,"('left', 'message')",1
4488,"('message', '<num>freeman')",1
4489,"('<num>freeman', 'record')",1
4490,"('record', 'indicate')",1
4491,"('indicate', 'may')",1
4492,"('may', 'entitled')",1
4493,"('entitled', '<num>')",2
4494,"('pound', 'accident')",1
4495,"('accident', 'claim')",2
4496,"('yes', 'mag')",1
4497,"('mag', 'opt')",1
4498,"('text', 'stopwin')",1
4499,"('age', '<num>ppermesssubscriptionshow')",1
4500,"('<num>ppermesssubscriptionshow', 'colour')",1
4501,"('colour', 'euro')",1
4502,"('euro', '<num>')",1
4503,"('offer', 'get')",1
4504,"('get', 'england')",1
4505,"('england', 'flag')",1
4506,"('flag', 'lion')",1
4507,"('lion', 'tone')",1
4508,"('phone', 'click')",1
4509,"('click', 'following')",1
4510,"('following', 'service')",1
4511,"('service', 'message')",1
4512,"('message', 'infotext')",1
4513,"('infotext', 'pas')",1
4514,"('pas', '<num>')",1
4515,"('collect', 'polyphonic')",1
4516,"('polyphonic', 'ringtones')",1
4517,"('ringtones', 'normal')",1
4518,"('normal', 'charge')",1
4519,"('charge', 'apply')",1
4520,"('apply', 'enjoy')",1
4521,"('enjoy', 'toneaccordingly')",1
4522,"('toneaccordingly', 'repeat')",1
4523,"('repeat', 'text')",1
4524,"('word', 'mobile')",1
4525,"('phone', 'sendblock')",1
4526,"('sendblock', 'breaker')",1
4527,"('breaker', 'come')",1
4528,"('come', 'deluxe')",1
4529,"('deluxe', 'format')",1
4530,"('format', 'new')",1
4531,"('new', 'feature')",1
4532,"('feature', 'great')",1
4533,"('great', 'graphic')",1
4534,"('graphic', 'mobile')",1
4535,"('mobile', 'buy')",1
4536,"('buy', 'replying')",1
4537,"('replying', 'get')",1
4538,"('get', 'deluxe')",1
4539,"('deluxe', 'take')",1
4540,"('take', 'challengeimportant')",1
4541,"('challengeimportant', 'information')",1
4542,"('lucky', 'day<num>find')",2
4543,"('day<num>find', 'log')",2
4544,"('surprise', 'awaitingnatalia')",1
4545,"('awaitingnatalia', 'inviting')",1
4546,"('see', 'wwwsmsacunat<num>')",2
4547,"('wwwsmsacunat<num>', 'stop')",2
4548,"('find', '<num>urgent')",1
4549,"('<num>urgent', 'important')",1
4550,"('surprise', 'awaitingwinner')",1
4551,"('awaitingwinner', 'valued')",1
4552,"('valid', 'hourkit')",1
4553,"('hourkit', 'strip')",1
4554,"('strip', 'billed')",1
4555,"('billed', 'metroplex')",1
4556,"('<num>', 'ignhmm')",1
4557,"('ignhmm', 'bonus')",1
4558,"('<num>', 'infowww<num>percentrealcomplease')",1
4559,"('infowww<num>percentrealcomplease', 'call')",1
4560,"('message', 'waitingthesmszonecom')",1
4561,"('waitingthesmszonecom', 'let')",1
4562,"('let', 'send')",1
4563,"('send', 'free')",2
4564,"('free', 'anonymous')",1
4565,"('anonymous', 'masked')",1
4566,"('masked', 'message')",1
4567,"('message', 'sending')",1
4568,"('sending', 'message')",1
4569,"('message', 'thereto')",1
4570,"('thereto', 'see')",1
4571,"('see', 'potential')",1
4572,"('potential', 'abusewell')",1
4573,"('abusewell', 'done')",1
4574,"('cost£<num>pm', 'maximinsomeone')",1
4575,"('maximinsomeone', 'know')",1
4576,"('revealed', 'boxcongrats')",1
4577,"('boxcongrats', 'mobile')",1
4578,"('load', 'poly')",2
4579,"('poly', 'music')",2
4580,"('rental', 'bxs<num>')",1
4581,"('bxs<num>', 'secret')",1
4582,"('specifically', '<num>important')",1
4583,"('<num>important', 'information')",1
4584,"('user', '<num>xxxxxxx')",1
4585,"('<num>xxxxxxx', 'today')",1
4586,"('surprise', 'awaitingdating')",1
4587,"('awaitingdating', 'service')",1
4588,"('service', 'asked')",1
4589,"('asked', 'contact')",1
4590,"('contact', 'someone')",1
4591,"('someone', 'shy')",1
4592,"('shy', 'call')",1
4593,"('revealed', 'pobox<num>')",1
4594,"('pobox<num>', 'luzwant')",1
4595,"('luzwant', 'new')",1
4596,"('handset', 'time')",1
4597,"('time', 'network')",1
4598,"('del', 'satbalance')",1
4599,"('satbalance', '£<num>')",1
4600,"('question', 'complete')",1
4601,"('complete', 'landmark')",1
4602,"('landmark', 'big')",1
4603,"('big', 'bob')",1
4604,"('bob', 'barry')",1
4605,"('barry', 'ben')",1
4606,"('ben', 'text')",1
4607,"('good', 'lucktone')",1
4608,"('lucktone', 'subscription')",1
4609,"('subscription', 'renewed')",1
4610,"('renewed', 'charged')",1
4611,"('£<num>', 'choose')",1
4612,"('choose', 'polys')",1
4613,"('polys', 'month')",1
4614,"('month', 'wwwclubzedcouk')",1
4615,"('wwwclubzedcouk', 'billing')",1
4616,"('billing', 'magprize')",1
4617,"('magprize', 'another')",1
4618,"('another', 'customer')",2
4619,"('customer', 'wwwtcbiz')",2
4620,"('wwwtcbiz', '<num>pmin')",2
4621,"('<num>pmin', 'polo')",2
4622,"('polo', 'ltd')",2
4623,"('ltd', 'suite')",2
4624,"('suite', 'london')",2
4625,"('london', 'please')",2
4626,"('back', 'busywant')",1
4627,"('busywant', 'new')",1
4628,"('call', '<num>rect')",1
4629,"('<num>rect', 'ordered')",1
4630,"('ordered', 'ringtone')",1
4631,"('order', 'processedone')",1
4632,"('processedone', 'registered')",1
4633,"('registered', 'subscriber')",1
4634,"('subscriber', 'enter')",1
4635,"('enter', 'draw')",2
4636,"('draw', 'gift')",1
4637,"('voucher', 'replying')",1
4638,"('replying', 'enter')",1
4639,"('enter', 'unsubscribe')",1
4640,"('text', 'stopchance')",1
4641,"('stopchance', 'win')",1
4642,"('bluetooth', 'headset')",1
4643,"('headset', 'simply')",1
4644,"('simply', 'reply')",1
4645,"('reply', 'back')",1
4646,"('back', 'addfloppy')",1
4647,"('addfloppy', 'snappy')",1
4648,"('snappy', 'happy')",1
4649,"('happy', 'gay')",1
4650,"('chat', 'service')",1
4651,"('service', 'photo')",1
4652,"('shracomorsglsuplt<num>', 'rajwelcome')",1
4653,"('rajwelcome', 'ukmobiledate')",1
4654,"('ukmobiledate', 'mag')",1
4655,"('free', 'giving')",1
4656,"('giving', 'free')",1
4657,"('free', 'calling')",1
4658,"('calling', '<num>')",1
4659,"('<num>', 'future')",1
4660,"('future', 'billed')",1
4661,"('billed', 'daily')",1
4662,"('daily', 'cancel')",1
4663,"('stop', '<num>received')",1
4664,"('<num>received', 'mobile')",1
4665,"('content', 'enjoywant')",1
4666,"('enjoywant', 'explicit')",1
4667,"('explicit', 'sex')",2
4668,"('sex', 'sec')",2
4669,"('sec', 'ring')",2
4670,"('ring', '<num>')",2
4671,"('cost', 'spainlatest')",1
4672,"('spainlatest', 'nokia')",1
4673,"('mobile', 'ipod')",1
4674,"('guaranteed', 'reply')",1
4675,"('reply', 'win')",1
4676,"('<num>', 'horror')",1
4677,"('horror', 'ltd£<num>mtmsgrcvd<num>sims')",1
4678,"('ltd£<num>mtmsgrcvd<num>sims', 'service')",1
4679,"('<num>cm<num>', 'maemobile')",1
4680,"('maemobile', 'club')",1
4681,"('club', 'choose')",1
4682,"('quality', 'item')",1
4683,"('item', 'mobile')",1
4684,"('mobile', 'cicadamoney')",1
4685,"('cicadamoney', 'wining')",1
4686,"('wining', 'number')",1
4687,"('number', 'wot')",1
4688,"('wot', 'nextcongrats')",1
4689,"('nextcongrats', 'mobile')",1
4690,"('rental', 'bxswant')",1
4691,"('bxswant', 'cock')",1
4692,"('cock', 'hubby')",1
4693,"('hubby', 'away')",1
4694,"('away', 'need')",1
4695,"('need', 'real')",1
4696,"('real', 'man')",1
4697,"('man', 'satisfy')",1
4698,"('satisfy', 'text')",1
4699,"('text', 'wife')",1
4700,"('wife', '<num>')",1
4701,"('<num>', 'string')",1
4702,"('string', 'action')",1
4703,"('action', 'text')",1
4704,"('text', 'rec')",1
4705,"('rec', '£<num>ea')",1
4706,"('£<num>ea', 'outbox')",1
4707,"('outbox', 'lawgre')",1
4708,"('lawgre', 'new')",1
4709,"('new', 'service')",1
4710,"('live', 'sex')",1
4711,"('sex', 'video')",1
4712,"('video', 'chat')",1
4713,"('chat', 'mob')",1
4714,"('mob', 'see')",1
4715,"('see', 'sexiest')",1
4716,"('sexiest', 'dirtiest')",1
4717,"('dirtiest', 'girl')",1
4718,"('girl', 'live')",1
4719,"('live', 'phone')",1
4720,"('phone', 'detail')",1
4721,"('detail', 'text')",1
4722,"('text', 'horny')",1
4723,"('horny', '<num>')",1
4724,"('<num>', 'cancel')",1
4725,"('stop', '<num>freeman')",1
4726,"('<num>freeman', 'baby')",1
4727,"('baby', 'wow')",1
4728,"('wow', 'got')",1
4729,"('got', 'new')",1
4730,"('new', 'cam')",1
4731,"('wanna', 'hot')",1
4732,"('hot', 'pic')",1
4733,"('pic', 'fancy')",1
4734,"('chat', 'win')",1
4735,"('win', 'butt')",1
4736,"('butt', 'reply')",1
4737,"('reply', 'chat')",1
4738,"('<num>', 'help')",1
4739,"('msg<num>p', 'prevwanna')",1
4740,"('prevwanna', 'laugh')",1
4741,"('laugh', 'try')",1
4742,"('try', 'chitchat')",1
4743,"('chitchat', 'mobile')",1
4744,"('mobile', 'logon')",1
4745,"('logon', 'toting')",1
4746,"('toting', 'word')",1
4747,"('word', 'chat')",1
4748,"('chat', 'send')",1
