,trigrams,count
2936,"('credittruly', 'better', 'thomeeting')",1
2937,"('better', 'thomeeting', 'call')",1
2938,"('thomeeting', 'call', 'laterstill')",1
2939,"('call', 'laterstill', 'grand')",1
2940,"('laterstill', 'grand', 'pixmet')",1
2941,"('grand', 'pixmet', 'stranger')",1
2942,"('pixmet', 'stranger', 'choose')",1
2943,"('stranger', 'choose', 'friend')",1
2944,"('choose', 'friend', 'long')",1
2945,"('friend', 'long', 'world')",1
2946,"('long', 'world', 'stand')",1
2947,"('world', 'stand', 'friendship')",1
2948,"('stand', 'friendship', 'never')",1
2949,"('friendship', 'never', 'end')",1
2950,"('never', 'end', 'let')",1
2951,"('end', 'let', 'friend')",1
2952,"('let', 'friend', 'forever')",1
2953,"('friend', 'forever', 'god')",1
2954,"('forever', 'god', 'ritzgreatgod')",1
2955,"('god', 'ritzgreatgod', 'ming')",1
2956,"('ritzgreatgod', 'ming', 'dear')",1
2957,"('dear', 'nice', 'dayexhausted')",1
2958,"('nice', 'dayexhausted', 'train')",1
2959,"('dayexhausted', 'train', 'morning')",1
2960,"('train', 'morning', 'much')",1
2961,"('morning', 'much', 'wine')",1
2962,"('much', 'wine', 'pie')",1
2963,"('wine', 'pie', 'sleep')",1
2964,"('pie', 'sleep', 'wellgoing')",1
2965,"('sleep', 'wellgoing', 'buy')",1
2966,"('wellgoing', 'buy', 'mum')",1
2967,"('buy', 'mum', 'presentmind')",1
2968,"('mum', 'presentmind', 'blasting')",1
2969,"('presentmind', 'blasting', 'tsunami')",1
2970,"('blasting', 'tsunami', 'occur')",1
2971,"('tsunami', 'occur', 'radiant')",1
2972,"('occur', 'radiant', 'stopped')",1
2973,"('radiant', 'stopped', 'swimming')",1
2974,"('stopped', 'swimming', 'indian')",1
2975,"('swimming', 'indian', 'oceansending')",1
2976,"('indian', 'oceansending', 'home')",1
2977,"('oceansending', 'home', 'first')",1
2978,"('home', 'first', 'ready')",1
2979,"('first', 'ready', 'yetspeaking')",1
2980,"('ready', 'yetspeaking', 'cash')",1
2981,"('yetspeaking', 'cash', 'yethappy')",1
2982,"('cash', 'yethappy', 'come')",1
2983,"('yethappy', 'come', 'noonmeet')",1
2984,"('come', 'noonmeet', 'lunchtake')",1
2985,"('noonmeet', 'lunchtake', 'care')",1
2986,"('lunchtake', 'care', 'get')",1
2987,"('care', 'get', 'well')",1
2988,"('get', 'well', 'soonmeant')",1
2989,"('well', 'soonmeant', 'say')",1
2990,"('soonmeant', 'say', 'cant')",1
2991,"('say', 'cant', 'wait')",1
2992,"('cant', 'wait', 'see')",2
2993,"('wait', 'see', 'getting')",1
2994,"('see', 'getting', 'bored')",1
2995,"('getting', 'bored', 'brighter')",1
2996,"('bored', 'brighter', 'banterneva')",1
2997,"('brighter', 'banterneva', 'mindfine')",1
2998,"('banterneva', 'mindfine', 'emma')",1
2999,"('mindfine', 'emma', 'get')",1
3000,"('emma', 'get', 'drink')",1
3001,"('get', 'drink', 'something')",1
3002,"('drink', 'something', 'want')",1
3003,"('something', 'want', 'come')",1
3004,"('want', 'come', 'findvalentine')",1
3005,"('come', 'findvalentine', 'game')",1
3006,"('findvalentine', 'game', 'send')",1
3007,"('game', 'send', 'dis')",2
3008,"('send', 'dis', 'mag')",2
3009,"('dis', 'mag', 'friend')",2
3010,"('mag', 'friend', 'answer')",2
3011,"('friend', 'answer', 'someone')",2
3012,"('answer', 'someone', 'really')",2
3013,"('someone', 'really', 'love')",3
3014,"('really', 'love', 'ques')",2
3015,"('love', 'ques', 'colour')",2
3016,"('ques', 'colour', 'suit')",2
3017,"('colour', 'suit', 'destroymany')",1
3018,"('suit', 'destroymany', 'dependenttoday')",1
3019,"('destroymany', 'dependenttoday', 'nice')",1
3020,"('dependenttoday', 'nice', 'catch')",1
3021,"('nice', 'catch', 'ave')",1
3022,"('catch', 'ave', 'find')",1
3023,"('ave', 'find', 'time')",1
3024,"('find', 'time', 'often')",1
3025,"('time', 'often', 'well')",1
3026,"('often', 'well', 'take')",1
3027,"('well', 'take', 'care')",1
3028,"('take', 'care', 'sooncalled')",1
3029,"('care', 'sooncalled', 'said')",1
3030,"('sooncalled', 'said', 'heathen')",1
3031,"('said', 'heathen', 'choose')",1
3032,"('heathen', 'choose', 'futurehappy')",1
3033,"('choose', 'futurehappy', 'valentine')",1
3034,"('futurehappy', 'valentine', 'day')",1
3035,"('valentine', 'day', 'know')",1
3036,"('day', 'know', 'early')",1
3037,"('know', 'early', 'hundred')",1
3038,"('early', 'hundred', 'handsome')",1
3039,"('hundred', 'handsome', 'beauty')",1
3040,"('handsome', 'beauty', 'wish')",1
3041,"('beauty', 'wish', 'thought')",1
3042,"('wish', 'thought', 'finish')",1
3043,"('thought', 'finish', 'aunty')",1
3044,"('finish', 'aunty', 'unclelike')",1
3045,"('aunty', 'unclelike', 'shock')",1
3046,"('unclelike', 'shock', 'let')",1
3047,"('shock', 'let', 'telling')",1
3048,"('let', 'telling', 'shufu')",1
3049,"('telling', 'shufu', 'like')",1
3050,"('shufu', 'like', 'telling')",1
3051,"('like', 'telling', 'leona')",1
3052,"('telling', 'leona', 'also')",1
3053,"('leona', 'also', 'like')",1
3054,"('also', 'like', 'dat')",1
3055,"('like', 'dat', 'almost')",1
3056,"('dat', 'almost', 'know')",1
3057,"('almost', 'know', 'liao')",1
3058,"('know', 'liao', 'got')",1
3059,"('liao', 'got', 'ask')",1
3060,"('got', 'ask', 'reactionfamily')",1
3061,"('ask', 'reactionfamily', 'happinesscome')",1
3062,"('reactionfamily', 'happinesscome', 'pick')",1
3063,"('happinesscome', 'pick', 'come')",1
3064,"('pick', 'come', 'immediately')",1
3065,"('come', 'immediately', 'aft')",1
3066,"('immediately', 'aft', 'lessonlet')",1
3067,"('aft', 'lessonlet', 'snow')",1
3068,"('lessonlet', 'snow', 'let')",1
3069,"('snow', 'let', 'snow')",1
3070,"('let', 'snow', 'kind')",1
3071,"('snow', 'kind', 'weather')",1
3072,"('kind', 'weather', 'brings')",1
3073,"('weather', 'brings', 'pal')",1
3074,"('brings', 'pal', 'together')",1
3075,"('pal', 'together', 'friendship')",1
3076,"('together', 'friendship', 'growdear')",1
3077,"('friendship', 'growdear', 'got')",1
3078,"('growdear', 'got', 'list')",1
3079,"('got', 'list', 'dollargood')",1
3080,"('list', 'dollargood', 'word')",1
3081,"('dollargood', 'word', 'word')",1
3082,"('word', 'word', 'may')",1
3083,"('word', 'may', 'leave')",1
3084,"('may', 'leave', 'dismay')",1
3085,"('leave', 'dismay', 'many')",1
3086,"('dismay', 'many', 'timemake')",1
3087,"('many', 'timemake', 'sure')",1
3088,"('timemake', 'sure', 'alex')",1
3089,"('sure', 'alex', 'know')",1
3090,"('alex', 'know', 'birthday')",1
3091,"('know', 'birthday', 'fifteen')",1
3092,"('birthday', 'fifteen', 'minute')",1
3093,"('fifteen', 'minute', 'far')",1
3094,"('minute', 'far', 'concernedsorry')",1
3095,"('far', 'concernedsorry', 'got')",1
3096,"('concernedsorry', 'got', 'thing')",1
3097,"('got', 'thing', 'may')",1
3098,"('thing', 'may', 'pub')",2
3099,"('may', 'pub', 'laternah')",1
3100,"('pub', 'laternah', 'straight')",1
3101,"('laternah', 'straight', 'bring')",1
3102,"('straight', 'bring', 'bud')",1
3103,"('bring', 'bud', 'drink')",1
3104,"('bud', 'drink', 'something')",1
3105,"('drink', 'something', 'actually')",1
3106,"('something', 'actually', 'little')",1
3107,"('actually', 'little', 'useful')",1
3108,"('little', 'useful', 'straight')",1
3109,"('useful', 'straight', 'cashhama')",1
3110,"('straight', 'cashhama', 'good')",1
3111,"('cashhama', 'good', 'hear')",1
3112,"('good', 'hear', 'officially')",1
3113,"('hear', 'officially', 'paid')",1
3114,"('officially', 'paid', 'market')",1
3115,"('paid', 'market', 'ethmany')",1
3116,"('market', 'ethmany', 'lick')",1
3117,"('ethmany', 'lick', 'take')",1
3118,"('lick', 'take', 'get')",1
3119,"('take', 'get', 'center')",1
3120,"('get', 'center', 'tootsie')",1
3121,"('center', 'tootsie', 'popyup')",1
3122,"('tootsie', 'popyup', 'teacher')",1
3123,"('popyup', 'teacher', 'said')",1
3124,"('teacher', 'said', 'make')",1
3125,"('said', 'make', 'face')",1
3126,"('make', 'face', 'look')",1
3127,"('face', 'look', 'longer')",1
3128,"('look', 'longer', 'darren')",1
3129,"('longer', 'darren', 'ask')",1
3130,"('darren', 'ask', 'cut')",1
3131,"('ask', 'cut', 'shortplease')",1
3132,"('cut', 'shortplease', 'done')",1
3133,"('shortplease', 'done', 'say')",1
3134,"('done', 'say', 'likethankforwarded')",1
3135,"('say', 'likethankforwarded', 'message')",1
3136,"('likethankforwarded', 'message', 'thought')",1
3137,"('message', 'thought', 'sendgot')",1
3138,"('thought', 'sendgot', 'seventeen')",1
3139,"('sendgot', 'seventeen', 'pound')",1
3140,"('seventeen', 'pound', 'seven')",1
3141,"('pound', 'seven', 'hundred')",1
3142,"('seven', 'hundred', 'hopefunnysweetheart')",1
3143,"('hundred', 'hopefunnysweetheart', 'hope')",1
3144,"('hopefunnysweetheart', 'hope', 'kind')",1
3145,"('hope', 'kind', 'day')",1
3146,"('kind', 'day', 'one')",1
3147,"('day', 'one', 'load')",1
3148,"('one', 'load', 'reason')",1
3149,"('load', 'reason', 'smile')",1
3150,"('reason', 'smile', 'biollogin')",1
3151,"('smile', 'biollogin', 'dat')",1
3152,"('biollogin', 'dat', 'time')",1
3153,"('dat', 'time', 'dad')",1
3154,"('time', 'dad', 'fetching')",1
3155,"('dad', 'fetching', 'homeshower')",1
3156,"('fetching', 'homeshower', 'babyask')",1
3157,"('homeshower', 'babyask', 'question')",1
3158,"('babyask', 'question', 'hour')",1
3159,"('question', 'hour', 'answerwell')",1
3160,"('hour', 'answerwell', 'emma')",1
3161,"('answerwell', 'emma', 'definitely')",1
3162,"('emma', 'definitely', 'need')",1
3163,"('definitely', 'need', 'restock')",1
3164,"('need', 'restock', 'thanksgiving')",1
3165,"('restock', 'thanksgiving', 'let')",1
3166,"('thanksgiving', 'let', 'knowsaid')",1
3167,"('let', 'knowsaid', 'kiss')",1
3168,"('knowsaid', 'kiss', 'kiss')",1
3169,"('kiss', 'kiss', 'cannot')",1
3170,"('kiss', 'cannot', 'sound')",1
3171,"('cannot', 'sound', 'effect')",1
3172,"('sound', 'effect', 'gorgeous')",1
3173,"('effect', 'gorgeous', 'man')",1
3174,"('gorgeous', 'man', 'kind')",1
3175,"('man', 'kind', 'person')",1
3176,"('kind', 'person', 'need')",1
3177,"('person', 'need', 'smile')",1
3178,"('need', 'smile', 'brighten')",1
3179,"('smile', 'brighten', 'dayprobably')",1
3180,"('brighten', 'dayprobably', 'gonna')",1
3181,"('dayprobably', 'gonna', 'swing')",1
3182,"('gonna', 'swing', 'wee')",1
3183,"('swing', 'wee', 'bitnice')",1
3184,"('wee', 'bitnice', 'ready')",1
3185,"('bitnice', 'ready', 'thursdaybraved')",1
3186,"('ready', 'thursdaybraved', 'bus')",1
3187,"('thursdaybraved', 'bus', 'taken')",1
3188,"('bus', 'taken', 'train')",1
3189,"('taken', 'train', 'triumphed')",1
3190,"('train', 'triumphed', 'mean')",1
3191,"('triumphed', 'mean', 'beam')",1
3192,"('mean', 'beam', 'jolly')",1
3193,"('beam', 'jolly', 'good')",1
3194,"('jolly', 'good', 'rest')",1
3195,"('good', 'rest', 'weekwatching')",1
3196,"('rest', 'weekwatching', 'cartoon')",1
3197,"('weekwatching', 'cartoon', 'listening')",1
3198,"('cartoon', 'listening', 'music')",3
3199,"('listening', 'music', 'amp')",3
3200,"('music', 'amp', 'eve')",3
3201,"('amp', 'eve', 'temple')",3
3202,"('eve', 'temple', 'amp')",3
3203,"('temple', 'amp', 'churchmind')",1
3204,"('amp', 'churchmind', 'ask')",1
3205,"('churchmind', 'ask', 'happened')",1
3206,"('ask', 'happened', 'done')",1
3207,"('happened', 'done', 'say')",1
3208,"('done', 'say', 'uncomfortableprob')",1
3209,"('say', 'uncomfortableprob', 'send')",1
3210,"('uncomfortableprob', 'send', 'emailcool')",1
3211,"('send', 'emailcool', 'sometimes')",1
3212,"('emailcool', 'sometimes', 'slow')",1
3213,"('sometimes', 'slow', 'gentle')",1
3214,"('slow', 'gentle', 'sometimes')",1
3215,"('gentle', 'sometimes', 'rough')",1
3216,"('sometimes', 'rough', 'hardgonna')",1
3217,"('rough', 'hardgonna', 'say')",1
3218,"('hardgonna', 'say', 'sorry')",1
3219,"('say', 'sorry', 'would')",1
3220,"('sorry', 'would', 'normal')",1
3221,"('would', 'normal', 'starting')",1
3222,"('normal', 'starting', 'panic')",1
3223,"('starting', 'panic', 'time')",1
3224,"('panic', 'time', 'sorry')",1
3225,"('time', 'sorry', 'seeing')",1
3226,"('sorry', 'seeing', 'tuesdaywait')",1
3227,"('seeing', 'tuesdaywait', 'know')",1
3228,"('tuesdaywait', 'know', 'wesley')",1
3229,"('know', 'wesley', 'town')",1
3230,"('wesley', 'town', 'bet')",1
3231,"('town', 'bet', 'hello')",1
3232,"('bet', 'hello', 'drugfine')",1
3233,"('hello', 'drugfine', 'miss')",1
3234,"('drugfine', 'miss', 'muchgot')",1
3235,"('miss', 'muchgot', 'person')",1
3236,"('muchgot', 'person', 'storytell')",1
3237,"('person', 'storytell', 'drug')",1
3238,"('storytell', 'drug', 'dealer')",1
3239,"('drug', 'dealer', 'getting')",1
3240,"('dealer', 'getting', 'impatientsun')",1
3241,"('getting', 'impatientsun', 'cant')",1
3242,"('impatientsun', 'cant', 'come')",1
3243,"('cant', 'come', 'earth')",1
3244,"('come', 'earth', 'send')",1
3245,"('earth', 'send', 'lug')",1
3246,"('send', 'lug', 'ray')",1
3247,"('lug', 'ray', 'cloud')",1
3248,"('ray', 'cloud', 'cant')",1
3249,"('cloud', 'cant', 'come')",1
3250,"('cant', 'come', 'river')",1
3251,"('come', 'river', 'send')",1
3252,"('river', 'send', 'lug')",1
3253,"('send', 'lug', 'rain')",1
3254,"('lug', 'rain', 'cant')",1
3255,"('rain', 'cant', 'come')",1
3256,"('cant', 'come', 'meet')",1
3257,"('come', 'meet', 'send')",1
3258,"('meet', 'send', 'care')",1
3259,"('send', 'care', 'mag')",1
3260,"('care', 'mag', 'god')",1
3261,"('mag', 'god', 'engplace')",1
3262,"('god', 'engplace', 'manmake')",1
3263,"('engplace', 'manmake', 'sense')",1
3264,"('manmake', 'sense', 'take')",1
3265,"('sense', 'take', 'unless')",1
3266,"('take', 'unless', 'free')",1
3267,"('unless', 'free', 'need')",1
3268,"('need', 'know', 'wikipediasea')",1
3269,"('know', 'wikipediasea', 'lay')",1
3270,"('wikipediasea', 'lay', 'rock')",1
3271,"('lay', 'rock', 'rock')",2
3272,"('rock', 'rock', 'envelope')",2
3273,"('rock', 'envelope', 'envelope')",2
3274,"('envelope', 'envelope', 'paper')",2
3275,"('envelope', 'paper', 'paper')",2
3276,"('paper', 'paper', 'wordmum')",1
3277,"('paper', 'wordmum', 'repentsorry')",1
3278,"('wordmum', 'repentsorry', 'going')",1
3279,"('repentsorry', 'going', 'home')",1
3280,"('going', 'home', 'first')",1
3281,"('home', 'first', 'daddy')",1
3282,"('first', 'daddy', 'come')",1
3283,"('daddy', 'come', 'fetch')",1
3284,"('come', 'fetch', 'laterleave')",1
3285,"('fetch', 'laterleave', 'start')",1
3286,"('laterleave', 'start', 'prepare')",1
3287,"('start', 'prepare', 'nextyes')",1
3288,"('prepare', 'nextyes', 'baby')",1
3289,"('nextyes', 'baby', 'study')",1
3290,"('baby', 'study', 'position')",1
3291,"('study', 'position', 'kama')",1
3292,"('position', 'kama', 'sutrachick')",1
3293,"('kama', 'sutrachick', 'range')",1
3294,"('sutrachick', 'range', 'basra')",1
3295,"('range', 'basra', 'mag')",1
3296,"('basra', 'mag', 'kalstiyathen')",1
3297,"('mag', 'kalstiyathen', 'coffeecarlos')",1
3298,"('kalstiyathen', 'coffeecarlos', 'minute')",1
3299,"('coffeecarlos', 'minute', 'still')",1
3300,"('minute', 'still', 'need')",1
3301,"('still', 'need', 'buypay')",1
3302,"('need', 'buypay', 'ltdecimalgt')",1
3303,"('buypay', 'ltdecimalgt', 'lakhgood')",1
3304,"('ltdecimalgt', 'lakhgood', 'evening')",1
3305,"('lakhgood', 'evening', 'ttysreceive')",1
3306,"('evening', 'ttysreceive', 'magbig')",1
3307,"('ttysreceive', 'magbig', 'belly')",1
3308,"('magbig', 'belly', 'laugh')",1
3309,"('belly', 'laugh', 'seeditto')",1
3310,"('laugh', 'seeditto', 'worry')",1
3311,"('seeditto', 'worry', 'saying')",1
3312,"('worry', 'saying', 'anything')",1
3313,"('saying', 'anything', 'anymore')",1
3314,"('anything', 'anymore', 'like')",1
3315,"('anymore', 'like', 'said')",1
3316,"('like', 'said', 'last')",1
3317,"('said', 'last', 'night')",1
3318,"('last', 'night', 'whatever')",1
3319,"('night', 'whatever', 'want')",1
3320,"('whatever', 'want', 'peacegot')",1
3321,"('want', 'peacegot', 'list')",1
3322,"('peacegot', 'list', 'way')",1
3323,"('list', 'way', 'could')",2
3324,"('way', 'could', 'pickdone')",1
3325,"('could', 'pickdone', 'know')",1
3326,"('pickdone', 'know', 'drink')",1
3327,"('know', 'drink', 'milkmaybe')",1
3328,"('drink', 'milkmaybe', 'say')",1
3329,"('milkmaybe', 'say', 'find')",1
3330,"('say', 'find', 'got')",1
3331,"('find', 'got', 'card')",1
3332,"('got', 'card', 'great')",1
3333,"('card', 'great', 'escape')",1
3334,"('great', 'escape', 'wetherspoonspiggy')",1
3335,"('escape', 'wetherspoonspiggy', 'awake')",1
3336,"('wetherspoonspiggy', 'awake', 'bet')",1
3337,"('awake', 'bet', 'still')",1
3338,"('bet', 'still', 'sleeping')",1
3339,"('still', 'sleeping', 'going')",1
3340,"('sleeping', 'going', 'lunchcause')",1
3341,"('going', 'lunchcause', 'freaky')",1
3342,"('lunchcause', 'freaky', 'lowmissed')",1
3343,"('freaky', 'lowmissed', 'call')",1
3344,"('lowmissed', 'call', 'cause')",1
3345,"('call', 'cause', 'yelling')",1
3346,"('cause', 'yelling', 'scrappy')",1
3347,"('yelling', 'scrappy', 'miss')",1
3348,"('scrappy', 'miss', 'cannot')",1
3349,"('miss', 'cannot', 'wait')",1
3350,"('cannot', 'wait', 'come')",1
3351,"('wait', 'come', 'home')",1
3352,"('come', 'home', 'lonely')",1
3353,"('home', 'lonely', 'todayhex')",1
3354,"('lonely', 'todayhex', 'place')",1
3355,"('todayhex', 'place', 'talk')",1
3356,"('place', 'talk', 'explainlog')",1
3357,"('talk', 'explainlog', 'wat')",1
3358,"('explainlog', 'wat', 'sdryb<num>igoing')",1
3359,"('wat', 'sdryb<num>igoing', 'lunchwanted')",1
3360,"('sdryb<num>igoing', 'lunchwanted', 'ask')",1
3361,"('lunchwanted', 'ask', 'wait')",1
3362,"('ask', 'wait', 'finish')",1
3363,"('wait', 'finish', 'lect')",1
3364,"('finish', 'lect', 'lect')",1
3365,"('lect', 'lect', 'finish')",1
3366,"('lect', 'finish', 'hour')",1
3367,"('finish', 'hour', 'anywayfinished')",1
3368,"('hour', 'anywayfinished', 'work')",1
3369,"('anywayfinished', 'work', 'yetevery')",1
3370,"('work', 'yetevery', 'king')",1
3371,"('yetevery', 'king', 'cry')",1
3372,"('king', 'cry', 'baby')",1
3373,"('cry', 'baby', 'every')",1
3374,"('baby', 'every', 'great')",1
3375,"('every', 'great', 'building')",1
3376,"('great', 'building', 'map')",1
3377,"('building', 'map', 'important')",1
3378,"('map', 'important', 'today')",1
3379,"('important', 'today', 'reach')",1
3380,"('today', 'reach', 'tomorrow')",1
3381,"('reach', 'tomorrow', 'god')",1
3382,"('tomorrow', 'god', 'nildearie')",1
3383,"('god', 'nildearie', 'cherthalain')",1
3384,"('nildearie', 'cherthalain', 'case')",1
3385,"('cherthalain', 'case', 'coming')",1
3386,"('case', 'coming', 'cochin')",1
3387,"('coming', 'cochin', 'plus')",1
3388,"('cochin', 'plus', 'call')",1
3389,"('plus', 'call', 'start')",1
3390,"('call', 'start', 'shall')",1
3391,"('start', 'shall', 'also')",1
3392,"('shall', 'also', 'reach')",1
3393,"('also', 'reach', 'accordingly')",1
3394,"('reach', 'accordingly', 'tell')",1
3395,"('accordingly', 'tell', 'day')",1
3396,"('tell', 'day', 'comingtmorow')",1
3397,"('day', 'comingtmorow', 'engaged')",1
3398,"('comingtmorow', 'engaged', 'holidaythanks')",1
3399,"('engaged', 'holidaythanks', 'love')",1
3400,"('holidaythanks', 'love', 'torch')",1
3401,"('love', 'torch', 'boldfarm')",1
3402,"('torch', 'boldfarm', 'opensorry')",1
3403,"('boldfarm', 'opensorry', 'trouble')",1
3404,"('opensorry', 'trouble', 'buy')",1
3405,"('trouble', 'buy', 'dad')",1
3406,"('buy', 'dad', '<num>')",1
3407,"('dad', '<num>', '<num>')",1
3408,"('<num>', '<num>', '<num>')",1
3409,"('<num>', '<num>', 'big')",1
3410,"('<num>', 'big', 'small')",1
3411,"('big', 'small', 'sat')",1
3412,"('small', 'sat', 'sunsister')",1
3413,"('sat', 'sunsister', 'law')",1
3414,"('sunsister', 'law', 'hope')",1
3415,"('law', 'hope', 'great')",1
3416,"('hope', 'great', 'month')",1
3417,"('great', 'month', 'saying')",1
3418,"('month', 'saying', 'hey')",1
3419,"('saying', 'hey', 'biolpurchase')",1
3420,"('hey', 'biolpurchase', 'stuff')",1
3421,"('biolpurchase', 'stuff', 'today')",1
3422,"('stuff', 'today', 'mail')",1
3423,"('today', 'mail', 'box')",1
3424,"('mail', 'box', 'numberpoop')",1
3425,"('box', 'numberpoop', 'look')",1
3426,"('numberpoop', 'look', 'like')",1
3427,"('look', 'like', 'ill')",1
3428,"('like', 'ill', 'prob')",1
3429,"('ill', 'prob', 'send')",1
3430,"('prob', 'send', 'laptop')",1
3431,"('send', 'laptop', 'get')",1
3432,"('laptop', 'get', 'fixed')",1
